Date,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ,Mkt-RF,SMB,HML,RF
7/1/2014,134.9799957,44.38341141,127.6999969,89.69703674,173.5010529,104.1872635,68.07370758,26.60300446,310.8800049,51.17733383,32.74862289,37.97149277,36.67438889,0.26,0.48,-0.22,0
7/2/2014,134.7400055,44.27472687,127.6999969,89.84817505,173.6771393,104.1778564,67.99080658,26.75886154,307.2000122,51.20020676,32.53564072,38.35504532,36.59031677,0.07,0.26,0.17,0
7/3/2014,134.25,44.12979889,127.1600037,90.41503906,174.531311,104.1872635,67.48159027,26.67119026,306,51.2459259,32.88493347,38.38573456,36.83412552,0.74,0.49,-0.39,0
7/7/2014,134.25,43.80371475,127.0199966,90.14107513,173.9236755,104.1872635,67.53483582,26.47636986,305.3599854,49.56375885,32.859375,38.3934021,36.27922058,-0.03,-0.46,-0.19,0
7/8/2014,134.2899933,43.65879822,127.0699997,89.05457306,172.8053436,104.1872635,67.75131226,26.4276638,305.4400024,47.69539642,32.774189,38.26299667,35.7579422,0.59,0.21,0.1,0
7/9/2014,134.5800018,43.94863892,127.8399963,89.71591187,173.5802765,104.1872635,68.15550995,26.16465378,301.519989,48.12329102,33.35350037,38.1556015,36.0438118,-0.62,-1.26,0.35,0
7/10/2014,134.2899933,43.18778229,128.5399933,89.43248749,172.8934326,104.1778564,67.40126801,25.62889099,303.2000122,47.57780075,33.33646774,38.03286743,35.47208786,-0.82,-0.67,0.72,0
7/11/2014,134.2400055,43.26024628,128.7799988,90.00878906,173.1312256,104.1778564,67.9447403,25.44381142,297.2799988,48.04162979,33.45573807,38.35504532,35.44687271,0.46,-0.39,-0.11,0
7/14/2014,134.3399963,43.76749039,125.7200012,90.5473175,174.0029602,104.1872635,68.12898254,25.66785812,298.5599976,48.16248703,34.04357529,38.50846481,35.66547012,-0.49,-0.58,-0.02,0
7/15/2014,133.8200073,43.91240692,124.5299988,90.23553467,173.6771393,104.1872635,68.15660858,25.56070518,295.0400085,46.30392456,34.14580536,38.33203506,35.37960052,0.12,-0.22,-0.37,0
7/16/2014,133.4299927,43.9848671,124.9700012,90.59456635,174.3199463,104.1872635,68.84748077,25.57044601,298.480011,45.62125015,34.1202507,38.53914642,35.68228531,0.46,0.01,-0.16,0
7/17/2014,133.4400024,43.69501877,127.0899963,89.39470673,172.338623,104.1872635,67.86183929,25.58992767,302.6400146,43.97174454,33.63464355,38.1402626,34.95080566,-0.32,-0.95,1.01,0
7/18/2014,133.4400024,43.91240692,126.1299973,90.81185913,174.0997925,104.1872635,68.73694611,25.67759895,301.7600098,45.43181229,34.51213837,38.60819626,35.36278915,0.32,-0.62,0.34,0
7/21/2014,133.3800049,43.83994675,126.3399963,90.69848633,173.7740326,104.1872635,68.5619278,25.71656036,304.7999878,45.6179924,34.78475952,38.52381134,35.06851959,-1.21,-0.4,0.2,0
7/22/2014,132.8399963,43.9848671,125.7399979,91.2747879,174.531311,104.1778564,69.67652893,25.64837456,303.6000061,45.9315567,35.07441711,38.80763245,35.31233978,1.12,0.5,-0.48,0
7/23/2014,132.7799988,44.02110291,125.6200027,91.86056519,174.9187317,104.1872635,69.5475769,25.94060707,305.2799988,49.08360291,34.71661377,39.18351364,35.3880043,-0.25,-0.23,0.05,0
7/24/2014,132.7899933,43.80371475,124.3499985,91.75663757,174.9275818,104.1872635,69.90203857,25.96009064,302.5599976,48.53485489,35.06591034,39.15283203,35.68228531,0.53,0.25,-0.32,0
7/25/2014,132.5,43.94863892,125.7900009,91.39761353,174.1086578,104.1778564,69.68574524,26.02827644,302.1600037,47.85870361,34.86143875,39.00708008,35.2450676,0.19,0.13,-0.73,0
7/28/2014,132.5,44.20226288,125.5800018,91.42596436,174.1790466,104.1778564,70.41346741,26.14517212,301.1199951,47.08457947,34.85292053,39.11447906,35.18622971,0.05,-0.28,0.01,0
7/29/2014,132.2899933,44.09356308,125.1999969,91.26535797,173.4305878,104.1872635,70.03578949,25.95034981,299.1199951,48.62958527,34.5462265,39.1758461,35.13578033,-0.53,-0.37,0.15,0
7/30/2014,132.1000061,44.12979889,124.8300018,91.62435913,173.4569855,104.1778564,69.09619904,25.96983147,295.3599854,49.33184814,34.16284943,39.22187424,35.08533096,-0.08,-0.47,0.26,0
7/31/2014,132.0899963,43.47763443,123.3899994,89.7726059,170.0315247,104.1778564,68.10134125,26.11594772,290.5599976,47.75418472,33.43017197,38.84598541,34.26978302,-0.33,0.7,-0.65,0
8/1/2014,132.3800049,43.44140244,124.3799973,89.44193268,169.5119934,104.1872635,67.86183929,25.92112732,289.519989,47.37855148,33.5068512,38.7155838,33.94189072,0.12,0.44,-0.32,0
8/4/2014,132.3999939,43.51387024,123.9899979,90.05602264,170.7359772,104.1872635,69.87005615,26.03801918,291.8399963,47.89791107,33.89022446,38.85367203,34.11844254,-2.03,-0.2,0.48,0
8/5/2014,131.9400024,42.82546997,123.8700027,89.36633301,169.0805054,104.1778564,68.81985474,25.92112732,289.2799988,48.23760986,33.49833679,38.38573456,33.50468063,-0.32,-0.2,-0.05,0
8/6/2014,131.9499969,42.60808182,125.6699982,89.30021667,169.1333466,104.1872635,67.99080658,26.18413544,287.6000061,48.36172485,33.69428253,38.52381134,33.50468063,0.74,0.02,-0.25,0
8/7/2014,131.8300018,42.46315765,126.1800003,89.01675415,168.2175293,104.1872635,67.51181793,25.80423164,289.2799988,47.67578888,33.25126648,38.1556015,33.00862122,-0.84,0.79,-0.17,0
8/8/2014,132.2700043,42.53562164,126.1900024,89.65924072,170.1635895,104.1967316,67.91712189,25.47303391,288.9599915,48.75697327,33.20016479,38.1556015,33.49627686,0.02,0.39,0.14,0
8/11/2014,132.0299988,42.93416214,125.9599991,90.18830109,170.6567383,104.1872635,69.90681458,25.7263031,289.7600098,49.59968567,33.89874649,38.27833557,33.47105789,-0.52,-0.04,-0.13,0
8/12/2014,131.8399963,42.86169815,125.9899979,90.15049744,170.4190063,104.1778564,69.10540009,25.36588287,287.9200134,49.11626434,33.84763336,38.46244812,33.30290222,1.13,-0.2,-0.18,0
8/13/2014,131.7899933,43.2240181,126.1999969,91.1047287,171.5725403,104.1778564,70.3766098,25.35614204,288.1600037,50.20396042,33.55797577,38.73093033,33.57194901,0.4,0.59,-0.29,0
8/14/2014,131.8600006,43.29647446,126.3099976,91.57715607,172.3826904,104.1778564,70.04499054,25.3756218,280.8800049,50.69391632,33.74539566,38.94571304,33.75691223,-0.23,-0.6,0.27,0
8/15/2014,132.1100006,43.36893845,125.4800034,92.02117157,172.3474579,104.1872635,69.400177,25.58992767,283.519989,50.74290848,34.09469604,38.89968491,33.5971756,0.69,-0.08,-0.26,0
8/18/2014,131.7899933,43.51387024,124.9599991,92.72975922,173.7916412,104.1872635,69.84224701,25.53148079,280.480011,51.28186417,34.52918243,39.12214279,33.84940338,0.44,-0.24,0.03,0
8/19/2014,131.3800049,43.55009842,124.6800003,93.24936676,174.6986084,104.1872635,69.45545197,25.22950554,277.6799927,51.12507248,34.878479,39.29857635,33.93347549,0,-0.15,-0.14,0
8/20/2014,130.7799988,43.29647446,124.2200012,93.24936676,175.165329,104.1872635,69.27120972,25.17105865,278.8800049,50.65145111,34.96366882,39.51337051,33.70647049,0.93,0.59,-0.19,0
8/21/2014,130.9400024,43.51387024,122.8799973,93.43830872,175.6760712,104.1967316,69.46466827,25.21002197,280.7200012,49.70420456,35.06591034,39.38296509,34.11844254,0.49,-0.12,-0.1,0
8/22/2014,130.6000061,43.18778229,123.1900024,93.58003998,175.4030762,104.1967316,68.98566437,25.25872993,279.6799927,50.18109512,34.66549301,39.29857635,33.8073616,0.19,-0.64,0.28,0
8/25/2014,130.0899963,43.33271408,122.7399979,93.9107132,176.29245,104.1872635,69.400177,25.17105865,278.9599915,51.81100845,35.04887009,39.39063263,34.30341721,0.28,-0.14,0.81,0
8/26/2014,129.8600006,43.1153183,123.3499985,94.00521088,176.4069672,104.1778564,70.40424347,25.49251556,280.3200073,53.2057457,35.33001328,39.38296509,34.57245255,-0.1,0.3,-0.35,0
8/27/2014,130.1199951,42.93416214,123.3199997,94.02410126,176.3365326,104.1778564,70.98457336,25.51199913,280.2399902,52.97057343,35.92636108,39.49035645,34.63972473,0.5,-0.23,0.03,0
8/28/2014,130.0099945,42.82546997,124,93.92018127,176.2395935,104.1778564,69.99893188,25.71656036,282.5599976,52.20950699,35.67077637,39.35227585,34.37067795,0.19,0.7,-0.31,0
8/29/2014,129.5399933,42.7530098,123.8600006,94.26972961,176.7415924,104.1872635,69.75942993,25.77500725,286.0799866,52.89871597,36.30122375,39.21419525,34.35385895,0,-0.23,0.14,0
9/2/2014,129.4400024,43.18778229,121.6500015,94.54371643,176.6534882,104.1872635,69.60283661,25.96983147,278.3200073,52.45774841,36.61644363,39.26789474,34.36226273,-0.19,-0.42,0.1,0
9/3/2014,129.6399994,43.2240181,122.1500015,93.98631287,176.5566254,104.1872635,70.64374542,25.74578476,284.3999939,52.68640137,36.79534531,39.68980789,34.75743866,0.39,0.28,0.07,0
9/4/2014,127.6600037,43.0790863,121.4800034,93.90126801,176.3012695,104.1778564,70.62532043,25.69708061,282.3999939,51.94165802,36.29269409,39.59775162,34.86672211,0.06,0.47,-0.1,0
9/5/2014,127.6999969,42.89793396,122.0599976,94.37365723,177.093811,104.1778564,71.31619263,25.74578476,279.2000122,51.5529747,36.46308136,39.52103806,35.05170059,-0.14,-0.54,0.25,0
9/8/2014,127.1999969,42.86169815,120.7300034,94.55316162,176.63591,104.1778564,69.8699646,25.49251556,277.6000061,52.24543381,35.6111412,39.02242661,34.61451721,-0.17,-0.15,-0.14,0
9/9/2014,127.6699982,42.49938202,120.8700027,93.76901245,175.5175629,104.1778564,68.60799408,25.46329117,276.9599915,51.32432556,34.98071289,38.85367203,34.5304184,0.45,-0.26,-0.05,0
9/10/2014,127.3499985,42.97039413,120.2600021,94.54371643,176.1779938,104.1778564,68.3317337,25.11261368,274.0799866,52.99996567,34.74216843,38.79229736,34.60609055,-0.22,0.53,-0.45,0
9/11/2014,127.3499985,42.86169815,119.4700012,94.46812439,176.3805389,104.1778564,68.20175934,25.00546074,277.519989,53.15348434,34.69956589,38.37038803,34.47996521,-0.72,-0.42,-0.01,0
9/12/2014,127.6500015,42.71678162,118.3799973,93.98631287,175.3502197,104.1778564,67.29993439,24.83986092,275.0400085,52.43814468,33.80503464,38.02519226,34.42954254,0.45,0.21,-0.4,0
9/15/2014,127.5800018,42.7530098,118.6399994,93.07931519,175.2181396,104.1872635,67.1709671,24.76193237,276.480011,51.25246811,34.1884079,37.58794785,34.4631691,0.19,0.48,0.21,0
9/16/2014,127.7399979,42.82546997,118.8300018,93.89183807,176.5390015,104.1872635,68.18424988,24.81063652,282,51.53010941,34.98071289,37.83341217,34.55563354,-0.55,-0.24,0.15,0
9/17/2014,126.8899994,42.46315765,117.5400009,94.03354645,176.7767944,104.1872635,67.28151703,24.85934448,280.0799866,52.19317627,34.56325912,37.05864716,34.41271973,-0.28,-1.06,0.64,0
9/18/2014,127.3600006,42.71678162,117.7799988,94.74212646,177.7189941,104.1872635,67.79736328,24.63529778,276.9599915,52.24217224,34.30768585,37.22741318,34.70697784,0.7,-0.39,-0.13,0
9/19/2014,126.5400009,42.78923798,117.0899963,94.68341827,177.5588684,104.1967316,67.49337769,24.50866318,276.5599976,51.87931061,33.89022446,36.9665947,34.54185486,0.17,0.09,-0.21,0
9/22/2014,126.6900024,42.7530098,116.8499985,93.80266571,176.1875916,104.1967316,66.00661469,24.50866318,273.519989,50.89920807,33.2171936,36.46797562,34.44076538,0.5,0.02,0,0
9/23/2014,126.7600021,42.68054199,117.5999985,93.54698944,175.1790314,104.1967316,65.50367737,24.45995903,275.519989,50.56487274,32.91901398,36.54468918,33.92684174,-0.18,-0.96,0.04,0
9/24/2014,126,42.93416214,117.0500031,94.55082703,176.5503082,104.1967316,65.48535156,24.80089569,280,52.24971008,33.14051819,36.79782867,34.24699402,-0.97,-0.56,0.09,0
9/25/2014,125.6500015,42.82546997,117.3899994,92.56206512,173.7015991,104.2061539,64.29695892,24.48918152,278.6400146,51.28929138,32.33117294,35.90032196,33.58142853,-0.62,-0.31,-0.06,0
9/26/2014,125,43.15155792,117.0599976,93.54698944,175.0817413,104.2061539,64.84918976,24.66452026,281.2799988,52.00714874,32.91049957,35.96936417,33.80890274,0.81,0.09,-0.92,0
9/29/2014,125.0999985,42.89793396,117.0299988,93.42385864,174.7632446,104.2061539,64.24167633,25.03468323,284.1600037,52.37428284,31.54738617,35.24829483,33.39606857,-1.62,0.09,0.13,0
9/30/2014,124.4800034,42.64431381,116.2099991,93.55644226,174.3032227,104.1683655,64.05745697,24.88856697,275.2799988,51.12539673,31.41959381,35.34034348,33.44662476,0.85,-0.03,-0.25,0
10/1/2014,124.3799973,41.95592117,116.7699966,92.06014252,171.94104,104.1872635,63.52318954,24.96649551,273.2000122,50.456707,30.47393799,35.24061966,33.09278488,-0.22,0.17,-0.45,0
10/2/2014,124.8499985,41.15882492,116.7399979,92.06014252,171.9676056,104.1872635,64.49040222,25.151577,274.9599915,51.07950974,30.80619812,35.38636398,32.60414124,-0.4,-1,0.13,0
10/3/2014,123.3300018,41.66606522,114.6100006,92.96931458,173.8608856,104.1683655,64.07588196,25.06390572,270.1600037,51.89897537,31.16401672,35.41704559,32.48619843,-1.39,-0.15,0.32,0
10/6/2014,124.6500015,41.55736923,116.0299988,92.77041626,173.6573181,104.1778564,64.94176483,25.7555275,272.3200073,50.80415726,32.56972122,35.7238884,32.61257172,0.15,1.01,-0.37,0
10/7/2014,124.8199997,41.30374908,116.3600006,91.45405579,170.9767456,104.1872635,64.27024841,25.7263031,267.519989,49.58478165,32.69750595,35.40171051,31.86275673,1.08,-0.38,-0.43,0
10/8/2014,125.5800018,41.55736923,117.4700012,93.23444366,173.9669952,104.1872635,65.87214661,25.71656036,264,50.70254135,32.88493347,36.0460701,32.50304794,-0.26,-0.77,0.37,0
10/9/2014,125.0599976,40.50666046,117.6399994,91.72869873,170.5166779,104.1967316,64.34302521,25.78474998,256.8800049,49.1750412,32.71454239,35.50910568,31.48364639,-1.56,-0.13,0.15,0
10/10/2014,124.3099976,39.92695999,117.5899963,89.43688202,168.5703583,104.1872635,62.36252213,25.7555275,257.4400024,47.98516083,31.5559063,34.7036438,30.9949913,1.7,0.03,-0.06,0
10/13/2014,125.0899963,39.56464767,118.5199966,88.0353241,165.8012695,104.1967316,63.24222946,25.7555275,255.9199982,47.67376709,32.72306824,34.96446609,31.05397224,-2.17,-0.42,-0.38,0
10/14/2014,124.7600021,39.81826401,118.5899963,88.04476929,166.0578156,104.1967316,63.53331757,25.98931313,246.8000031,48.20806122,32.73158646,35.14089584,31.18033981,-1.3,-0.15,0.55,0
10/15/2014,126.1800003,39.60088348,118.9899979,87.4765625,164.9342041,104.1778564,62.09077072,25.5996685,245.3600006,49.89618301,31.54738617,35.42472076,30.74225044,-1.59,1.33,0.52,0
10/16/2014,126.1699982,39.45595551,119.2200012,86.92728424,164.7927094,104.1778564,62.07695389,25.71656036,248.8000031,51.32862091,30.79768372,35.45540237,30.2788868,0.28,0.85,-0.09,0
10/17/2014,125.7300034,39.63710785,118.9899979,88.07319641,166.7390137,104.1778564,62.59455872,25.46329117,250,51.16145325,31.6325798,35.82361221,30.96972847,-0.53,1.82,-1.38,0
10/20/2014,126.1600037,40.43420029,119.8000031,89.38954926,168.3580017,104.1967316,62.69929123,25.20028305,249.1199951,52.09892654,30.94250679,36.06141281,31.07082748,0.22,1.08,0.19,0
10/21/2014,125.3099976,40.36172867,120.0199966,91.73815918,171.6933441,104.1967316,63.82715988,25.30743408,250.3999939,52.6594429,30.35466576,36.29921341,31.54261398,1.14,-1.56,-0.09,0
10/22/2014,124.6200027,40.39796066,119.3399963,91.26465607,170.4724731,104.1967316,64.02061462,25.13209534,244.3999939,52.20709991,30.11612511,36.18414688,31.07082748,0.94,0.21,-0.34,0
10/23/2014,124.6500015,40.65158463,118.5199966,92.63781738,172.4541779,104.1967316,63.98375702,25.24898911,248.4799957,54.18695068,29.44309807,36.42194748,31.66056824,1.98,-0.42,0.04,0
10/24/2014,124.8099976,40.79652023,118.3499985,93.39545441,173.7812347,104.1967316,63.98375702,25.04442406,247.0399933,54.81630325,30.22687721,36.64441681,31.81221199,-0.85,-0.56,0.19,0
10/27/2014,125.1900024,40.86896896,118.0599976,93.46174622,173.5423737,104.1967316,63.98375702,25.05416489,245.1199951,54.80975723,29.29826164,36.4909935,31.50891304,1.29,0.52,-0.46,0
10/28/2014,125.5100021,41.08636475,118.0999985,94.87280273,175.5329437,104.1967316,65.96425629,25.07364845,246.5599976,56.21925354,30.32059479,37.07398987,32.04809952,0.66,-0.46,-0.12,0
10/29/2014,124.5199966,41.30374908,116.4100037,94.52240753,175.2675171,104.1872635,66.01952362,25.21002197,249.8399963,55.59973526,30.13316917,36.62140274,31.50891304,-0.17,0.12,-0.29,0
10/30/2014,124.1699982,41.62983704,115.1900024,94.72129059,176.3911133,104.1778564,66.13928986,25.05416489,246.0800018,56.82893753,31.04474258,37.02796173,31.66898537,1.37,1.58,-0.02,0
10/31/2014,123.4899979,43.69501877,112.6600037,96.02820587,178.4082184,104.1872635,66.50772858,24.99571991,245.0399933,56.17991257,31.28328133,37.28110886,32.24187851,-0.18,-0.03,0.41,0
11/3/2014,123.0899963,43.9848671,112.1500015,96.31227875,178.5055237,104.1778564,66.70763397,24.95675468,238.0800018,56.22580719,30.7635994,36.72111893,31.85432816,0.6,0.28,-0.5,0
11/4/2014,123.6100006,42.82546997,112.2200012,95.99031067,177.886261,104.1872635,66.7564621,24.83012009,234.3999939,55.75050354,30.90843201,36.86686707,31.60158348,1.23,0.28,0.16,0
11/5/2014,122.9400024,42.60808182,109.7900009,95.99977112,179.0098267,104.1872635,65.90898895,24.69374466,239.6000061,54.29184341,30.7210083,36.55236816,31.78693199,-0.01,-0.27,-0.05,0
11/6/2014,121.9499969,42.06460571,109.8799973,96.3028183,179.7263947,104.1778564,64.92481232,24.6450367,236.8000031,55.39649582,29.92017746,36.43729401,31.76165581,-0.35,0,-0.2,0
11/7/2014,122.6699982,41.91968918,112.9700012,96.2175827,179.894455,104.1778564,64.84043121,24.73270798,238.0800018,54.97692871,30.30355835,36.75180435,31.5341835,0.48,-0.54,0.85,0
11/10/2014,122.3399963,42.2457695,110.4599991,96.55851746,180.4606781,104.1872635,65.32865143,24.72296715,234.7200012,56.42903519,29.97130013,36.85153198,31.73638725,0.49,0.1,-0.49,0
11/11/2014,122.9400024,42.49938202,112.0400009,96.86154938,180.6376343,104.1872635,66.52616882,24.97623634,235.3600006,56.47819901,29.89462471,36.9665947,31.94700241,0.09,0.01,0.47,0
11/12/2014,122.4800034,42.28199768,111.5,97.0320282,180.4430389,104.1872635,66.01031494,25.07364845,233.1199951,56.93054962,29.86906052,36.85920715,31.39939117,0.33,0.2,-0.49,0
11/13/2014,122.9499969,42.64431381,111.6699982,97.44871521,180.6464539,104.1872635,66.25901794,25.22950554,226.3200073,56.16352081,29.40049362,36.86686707,31.55104256,0.1,0.02,-0.29,0
11/14/2014,123.4300003,42.64431381,114.4700012,97.75174713,180.6907501,104.1872635,67.63524628,25.20028305,230.6399994,55.04247665,29.26418495,37.23508072,31.60158348,0.07,0.77,-0.28,0
11/17/2014,122.6299973,41.95592117,114.0500031,97.45819092,180.8057251,104.1872635,67.03279114,25.11261368,229.4400024,55.19326782,29.1108284,36.74412918,31.76165581,-0.03,-0.92,-0.28,0
11/18/2014,123.4700012,42.53562164,115.0500031,98.18740082,181.8496552,104.1872635,67.03279114,24.97623634,225.6000061,56.17663956,29.56236458,36.64441681,32.37667084,0.06,-0.15,0.15,0
11/19/2014,123.5699997,42.28199768,113.6800003,97.74229431,181.557724,104.1872635,67.31835938,24.95675468,226,55.71117401,30.16724014,36.03840256,32.38510132,-0.05,-0.98,0.27,0
11/20/2014,123.5599976,41.84722137,114.8600006,98.17791748,181.8762054,104.1872635,67.31835938,24.96649551,229.8399963,56.5667038,30.24392128,35.85429764,32.14077759,0.51,0.05,-0.36,0
11/21/2014,122.0800018,42.17329788,115.3899994,98.36732483,182.8493958,104.1872635,68.71852112,25.02494431,232.8000031,57.0485611,31.82000542,36.32990646,32.65468597,-0.21,-0.94,0,0
11/24/2014,122.5500031,42.2457695,115.1100006,99.13441467,183.3625183,104.1683655,68.0644989,24.91778946,229.9199982,58.41544342,31.12994194,36.1304512,33.08435822,0.31,0.87,0.01,0
11/25/2014,122.9000015,42.35446548,115.3799973,99.28594971,183.2297668,104.1683655,68.18424988,25.08338928,224.2400055,58.24826813,31.17253113,35.98470306,33.30340576,0.48,-0.4,-0.07,0
11/26/2014,123.2200012,42.2457695,115.1600037,99.92989349,183.6986694,104.1872635,67.9447403,25.09313011,223.1999969,59.1693573,31.35144615,36.36058807,33.44662476,0.4,0.94,-0.53,0
11/28/2014,122.4599991,42.10084534,112.1100006,100.393959,183.3094482,104.1778564,66.1116333,24.87882805,204.6399994,58.93991089,30.36318398,35.7085495,33.37923431,-0.09,0.05,-0.03,0
12/1/2014,122.8600006,42.31823349,116.5800018,99.25753021,182.0354309,104.1872635,65.27706909,25.18079948,210.5599976,57.26490402,29.37493896,35.05651093,33.32868576,0.3,0.1,-0.47,0
12/2/2014,121.9499969,42.68054199,115.1399994,99.65528107,183.2120972,104.1778564,65.30101776,24.83012009,204.6399994,58.77600479,28.92341423,35.31732941,33.23600769,-0.35,-0.91,-1.06,0
12/3/2014,121.2699966,42.64431381,116.3300018,99.83521271,183.9198608,104.1778564,65.31944275,24.62555885,204.6399994,58.83172226,29.21306801,35.34801102,33.11805725,-0.9,-0.95,0.58,0
12/4/2014,121.9499969,42.53562164,115.8799973,99.78786469,183.7163849,104.1778564,64.94176483,24.69374466,202.7200012,58.38266754,28.71894073,35.34034348,32.86531448,0.65,0.41,0.06,0
12/5/2014,121.0299988,42.57184982,114.4300003,99.79734039,184.0171814,104.1778564,64.24242401,24.71322823,199.6799927,59.42175674,28.82118034,35.25595474,33.26970673,0.46,0.45,0.31,0
12/8/2014,121.25,41.88345718,115.7799988,99.08707428,182.7874603,104.1589279,63.02574158,24.61581612,191.2799988,59.77576828,28.04590797,34.91075897,32.93271637,-0.17,-0.32,0.09,0
12/9/2014,121.8300018,42.10084534,118.1900024,99.3996048,182.6635895,104.1589279,62.51451111,24.74245071,193.6000061,61.5032196,27.95219421,34.67296219,32.64625931,0.25,0.58,0.23,0
12/10/2014,122.5500031,41.44866943,117.9599991,97.83700562,179.7352753,104.1589279,61.86509323,24.57685089,186.2400055,60.1822319,27.10877419,34.34310532,32.23344803,-0.82,-0.57,0.24,0
12/11/2014,122.0199966,41.55736923,117.6900024,98.30103302,180.6464539,104.1683655,60.71354675,24.51840401,181.4400024,60.32645798,26.86171341,34.34310532,32.16604996,0.13,1.71,-0.16,0
12/12/2014,122.6299973,41.15882492,117.4100037,97.23090363,177.7269745,104.1683655,59.61746979,24.5476284,175.4400024,60.22483826,26.09496307,33.97490311,31.34884453,-1.72,-0.62,-0.1,0
12/15/2014,122.4499969,40.36172867,114.3899994,96.22705078,176.5061035,104.1778564,58.13439941,24.61581612,168.4799957,57.65496826,25.39637184,33.59902191,30.71697998,0.5,-0.09,-0.17,0
12/16/2014,123.2399979,40.39796066,114.9499969,94.68341827,175.0905762,104.1778564,57.747509,24.43073463,170.3999939,57.32062912,25.1663456,33.46861649,31.02870941,-1.55,0.48,-0.55,0
12/17/2014,121.5400009,41.07588959,114.2699966,96.40699005,178.5232086,104.1778564,58.32784271,24.41125107,170.7200012,60.05439377,26.2823925,33.65920258,31.50891304,-0.68,-0.27,0.1,0
12/18/2014,121,41.73193359,115.1500015,98.72721863,182.937912,104.1589279,62.66649628,24.82037926,165.9199982,61.97852325,26.95542336,34.12384033,32.21660233,-0.8,0.62,0.57,0
12/19/2014,120.3899994,41.95061874,114.7699966,99.16159821,183.7162323,104.1683655,61.93888855,24.78141403,175.6799927,62.55397797,27.40338707,34.4703598,31.86424446,2.15,0.85,-0.09,0
12/22/2014,120.4000015,41.84127426,112.5500031,99.40874481,184.5613403,104.1400452,62.78333664,24.6450367,167.3600006,62.08730316,27.36031723,34.78536606,32.06801605,2.36,-0.88,-0.19,0
12/23/2014,119.8399963,41.91417694,112.7399979,99.05703735,184.8104248,104.1494675,62.37097168,24.71322823,172.4799957,58.88631058,27.39477158,34.4703598,32.16142654,0.43,-0.23,0.2,0
12/24/2014,120.0299988,41.84127426,112.7699966,99.14260864,184.8282013,104.1589279,62.53253555,24.47943878,168.3999939,60.0168457,27.43784523,34.57273483,32.28876495,0.37,0.2,-0.07,0
12/26/2014,119.9100037,42.13285065,114.8300018,99.84599304,185.4242249,104.1589279,62.61520004,24.55736732,166.2400055,61.40044785,27.34308624,34.77749252,32.3227272,0.21,-0.28,1.09,0
12/29/2014,119.6699982,41.69548416,113.6699982,99.82699585,185.6733246,104.1400452,63.56390762,24.57685089,162.3999939,61.62391663,27.43784523,35.10825729,32.06801605,0.07,0.36,-0.18,0
12/30/2014,119.6699982,41.18522644,115.1999969,99.16159821,184.6769867,104.1494675,63.43888474,24.43073463,162.3200073,60.97649002,27.48092079,34.87987518,31.5670948,0.39,0.37,-0.31,0
12/31/2014,119.1399994,40.96654129,113.5800018,98.14450836,182.8444672,104.1683655,62.93455887,24.24565125,162.8800049,61.2788353,27.40338707,34.61211395,31.29540253,0.13,0.17,0.57,0
1/2/2015,118.1999969,41.03943634,114.0800018,97.84983063,182.7465668,104.1494675,62.41981888,24.00212479,159.1199951,61.91968155,26.65390968,34.52547836,31.26992989,-0.48,0.05,0.34,0
1/5/2015,117.5400009,40.56562424,115.8000031,96.41449738,179.4462585,104.1494675,60.64261627,24.29435921,150.3200073,62.11359787,25.8958149,34.21046829,29.93694115,-0.93,0.49,-0.39,0
1/6/2015,117.1600037,39.90958023,117.1200027,95.12174225,177.756073,104.1589279,61.49120331,24.45995903,144.3999939,60.56896973,26.31793213,33.95846176,29.59733391,-0.12,-0.6,0.09,0
1/7/2015,116.4899979,40.49272537,116.4300003,96.34797668,179.9711151,104.1589279,62.7279129,24.34306526,146.9600067,62.99107361,26.94681168,34.33647537,29.94543457,-1.84,0.33,-0.65,0
1/8/2015,116.0800018,41.00298691,115.9400024,98.19204712,183.1647034,104.1589279,64.61313629,24.25539398,148.3999939,64.38780212,27.3775444,34.71448898,30.3954258,-1.04,-0.79,-0.26,0
1/9/2015,116.6100006,40.56562424,117.2600021,97.54566193,181.6968994,104.1683655,63.83283615,24.1969471,146.2400055,64.43708801,27.31724358,34.9192543,29.93694115,1.19,0.17,-0.62,0
1/12/2015,116.5299988,40.41983414,118.5599976,96.52857971,180.2735596,104.1872635,63.09424591,24.02160645,139.2799988,65.04839325,26.75728607,34.66724777,30.08977318,1.81,-0.12,-0.29,0
1/13/2015,115.8799973,40.74785995,118.1600037,96.50005341,179.7664948,104.1778564,64.33415222,23.78782082,140.9600067,64.56853485,26.89512062,34.83262253,30.23411369,-0.85,0.01,-0.49,0
1/14/2015,116.0599976,40.67496872,117.9700012,95.96775818,178.6812134,104.1778564,64.03639221,23.72937393,146.1600037,65.57093811,26.99849892,34.52547836,30.32749748,-0.79,0.39,-0.41,0
1/15/2015,114.4000015,40.96654129,120.9400024,94.72253418,177.0444183,104.1872635,63.24547577,23.61248016,139.6000061,63.13567352,26.56776237,34.74599075,30.2510891,-0.19,0.29,0,0
1/16/2015,113.9100037,41.33100891,122.5199966,95.83468628,179.3661804,104.1872635,63.18818283,23.53455162,146.6399994,65.05495453,27.25693893,35.01374817,30.90485001,-0.6,0.3,-0.55,0
