Date,SPY
2011-04-05,109.66642761230469
2011-04-06,110.0121078491211
2011-04-07,109.73226165771484
2011-04-08,109.3536376953125
2011-04-11,109.02442169189453
2011-04-12,108.20957946777344
2011-04-13,108.20133972167969
2011-04-14,108.2836685180664
2011-04-15,108.67872619628906
2011-04-18,107.46057891845703
2011-04-19,108.07791137695312
2011-04-20,109.55119323730469
2011-04-21,110.11089324951172
2011-04-25,109.99563598632812
2011-04-26,110.94217681884766
2011-04-27,111.66649627685547
2011-04-28,112.02861785888672
2011-04-29,112.29202270507812
2011-05-02,112.11918640136719
2011-05-03,111.71587371826172
2011-05-04,110.97508239746094
2011-05-05,109.97099304199219
2011-05-06,110.45658874511719
2011-05-09,110.88459014892578
2011-05-10,111.83110046386719
2011-05-11,110.65410614013672
2011-05-12,111.1808853149414
2011-05-13,110.32490539550781
2011-05-16,109.62527465820312
2011-05-17,109.60881042480469
2011-05-18,110.58824920654297
2011-05-19,110.85165405273438
2011-05-20,109.97099304199219
2011-05-23,108.69517517089844
2011-05-24,108.60464477539062
2011-05-25,108.966796875
2011-05-26,109.4688949584961
2011-05-27,109.88863372802734
2011-05-31,111.03271484375
2011-06-01,108.53881072998047
2011-06-02,108.423583984375
2011-06-03,107.34535217285156
2011-06-06,106.2094955444336
2011-06-07,106.1436996459961
2011-06-08,105.69921112060547
2011-06-09,106.50582122802734
2011-06-10,105.0242691040039
2011-06-13,105.1065673828125
2011-06-14,106.43997955322266
2011-06-15,104.54689025878906
2011-06-16,104.77737426757812
2011-06-17,105.09003448486328
2011-06-20,105.6277084350586
2011-06-21,107.07520294189453
2011-06-22,106.4300308227539
2011-06-23,106.12397003173828
2011-06-24,104.89151000976562
2011-06-27,105.82620239257812
2011-06-28,107.20755004882812
2011-06-29,108.12570190429688
2011-06-30,109.15962219238281
2011-07-01,110.77257537841797
2011-07-05,110.68163299560547
2011-07-06,110.8139419555664
2011-07-07,111.96369934082031
2011-07-08,111.16958618164062
2011-07-11,109.15962219238281
2011-07-12,108.68814849853516
2011-07-13,109.05208587646484
2011-07-14,108.29940032958984
2011-07-15,108.92804718017578
2011-07-18,108.03471374511719
2011-07-19,109.78826904296875
2011-07-20,109.72211456298828
2011-07-21,111.24407196044922
2011-07-22,111.3185043334961
2011-07-25,110.69815826416016
2011-07-26,110.28455352783203
2011-07-27,108.02642822265625
2011-07-28,107.71210479736328
2011-07-29,106.97594451904297
2011-08-01,106.52100372314453
2011-08-02,103.7996597290039
2011-08-03,104.36213684082031
2011-08-04,99.4736328125
2011-08-05,99.32476043701172
2011-08-08,92.85636901855469
2011-08-09,97.17415618896484
2011-08-10,92.88121032714844
2011-08-11,97.05005645751953
2011-08-12,97.70355224609375
2011-08-15,99.77139282226562
2011-08-16,98.91946411132812
2011-08-17,98.98563385009766
2011-08-18,94.717529296875
2011-08-19,93.17072296142578
2011-08-22,93.24519348144531
2011-08-23,96.31392669677734
2011-08-24,97.67044830322266
2011-08-25,96.1815414428711
2011-08-26,97.5794906616211
2011-08-29,100.38351440429688
2011-08-30,100.64820861816406
2011-08-31,101.09486389160156
2011-09-01,100.03614044189453
2011-09-02,97.48019409179688
2011-09-06,96.76883697509766
2011-09-07,99.49845886230469
2011-09-08,98.46454620361328
2011-09-09,95.88379669189453
2011-09-12,96.50415802001953
2011-09-13,97.38922119140625
2011-09-14,98.73746490478516
2011-09-15,100.44141387939453
2011-09-16,101.03587341308594
2011-09-19,100.02987670898438
2011-09-20,99.9134521484375
2011-09-21,96.97016906738281
2011-09-22,93.8356704711914
2011-09-23,94.40104675292969
2011-09-26,96.64590454101562
2011-09-27,97.7267837524414
2011-09-28,95.7313232421875
2011-09-29,96.48796081542969
2011-09-30,94.07679748535156
2011-10-03,91.3995590209961
2011-10-04,93.4033203125
2011-10-05,95.1327133178711
2011-10-06,96.8537826538086
2011-10-07,96.20526885986328
2011-10-10,99.42291259765625
2011-10-11,99.52267456054688
2011-10-12,100.39568328857422
2011-10-13,100.19615173339844
2011-10-14,101.90888977050781
2011-10-17,99.96334075927734
2011-10-18,101.91720581054688
2011-10-19,100.71163940429688
2011-10-20,101.15231323242188
2011-10-21,103.07291412353516
2011-10-24,104.336669921875
2011-10-25,102.30794525146484
2011-10-26,103.34728240966797
2011-10-27,106.94740295410156
2011-10-28,106.92243957519531
2011-10-31,104.34500885009766
2011-11-01,101.43498992919922
2011-11-02,103.08953094482422
2011-11-03,104.96855926513672
2011-11-04,104.32837677001953
2011-11-07,104.9769058227539
2011-11-08,106.32382202148438
2011-11-09,102.39945220947266
2011-11-10,103.36392211914062
2011-11-11,105.30946350097656
2011-11-14,104.31175231933594
2011-11-15,104.82722473144531
2011-11-16,103.16433715820312
2011-11-17,101.52645874023438
2011-11-18,101.41834259033203
2011-11-21,99.48942565917969
2011-11-22,99.09864044189453
2011-11-23,96.91199493408203
2011-11-25,96.72904205322266
2011-11-28,99.53102111816406
2011-11-29,99.81367492675781
2011-11-30,103.92095184326172
2011-12-01,103.90435791015625
2011-12-02,103.8128890991211
2011-12-05,104.9436264038086
2011-12-06,104.9769058227539
2011-12-07,105.36767578125
2011-12-08,103.0562973022461
2011-12-09,104.80227661132812
2011-12-12,103.2724609375
2011-12-13,102.30794525146484
2011-12-14,101.21879577636719
2011-12-15,101.58464050292969
2011-12-16,101.73522186279297
2011-12-19,100.64753723144531
2011-12-20,103.69313049316406
2011-12-21,103.89396667480469
2011-12-22,104.81431579589844
2011-12-23,105.7514419555664
2011-12-27,105.83509063720703
2011-12-28,104.44619750976562
2011-12-29,105.5255355834961
2011-12-30,105.00677490234375
2012-01-03,106.68018341064453
2012-01-04,106.84752655029297
2012-01-05,107.13200378417969
2012-01-06,106.85589599609375
2012-01-09,107.11528778076172
2012-01-10,108.04403686523438
2012-01-11,108.10259246826172
2012-01-12,108.36195373535156
2012-01-13,107.80136108398438
2012-01-17,108.21971130371094
2012-01-18,109.41621398925781
2012-01-19,109.99356079101562
2012-01-20,110.4035415649414
2012-01-23,110.1190414428711
2012-01-24,109.99356079101562
2012-01-25,110.91393280029297
2012-01-26,110.34497833251953
2012-01-27,110.29476928710938
2012-01-30,109.918212890625
2012-01-31,109.87641906738281
2012-02-01,110.83863067626953
2012-02-02,111.01431274414062
2012-02-03,112.57058715820312
2012-02-06,112.49530792236328
2012-02-07,112.77975463867188
2012-02-08,113.11445617675781
2012-02-09,113.25670623779297
2012-02-10,112.42001342773438
2012-02-13,113.25670623779297
2012-02-14,113.11445617675781
2012-02-15,112.58734130859375
2012-02-16,113.83399200439453
2012-02-17,114.13525390625
2012-02-21,114.18545532226562
2012-02-22,113.81729125976562
2012-02-23,114.31930541992188
2012-02-24,114.57030487060547
2012-02-27,114.76277923583984
2012-02-28,115.09747314453125
2012-02-29,114.64563751220703
2012-03-01,115.23971557617188
2012-03-02,114.8882827758789
2012-03-05,114.41974639892578
2012-03-06,112.74632263183594
2012-03-07,113.53285217285156
2012-03-08,114.6623764038086
2012-03-09,115.10580444335938
2012-03-12,115.11418914794922
2012-03-13,117.18922424316406
2012-03-14,117.06371307373047
2012-03-15,117.74146270751953
2012-03-16,117.90448760986328
2012-03-19,118.3666763305664
2012-03-20,118.02214050292969
2012-03-21,117.82889556884766
2012-03-22,116.98005676269531
2012-03-23,117.35822296142578
2012-03-26,119.00537872314453
2012-03-27,118.6356201171875
2012-03-28,118.04737091064453
2012-03-29,117.84562683105469
2012-03-30,118.33308410644531
2012-04-02,119.19866180419922
2012-04-03,118.71122741699219
2012-04-04,117.53473663330078
2012-04-05,117.47586822509766
2012-04-09,116.15652465820312
2012-04-10,114.20681762695312
2012-04-11,115.13125610351562
2012-04-12,116.63556671142578
2012-04-13,115.24889373779297
2012-04-16,115.17328643798828
2012-04-17,116.87925720214844
2012-04-18,116.48426818847656
2012-04-19,115.736328125
2012-04-20,115.92962646484375
2012-04-23,114.95478057861328
2012-04-24,115.39176940917969
2012-04-25,116.97166442871094
2012-04-26,117.78682708740234
2012-04-27,117.98011016845703
2012-04-30,117.54314422607422
2012-05-01,118.27426147460938
2012-05-02,117.92130279541016
2012-05-03,117.0221176147461
2012-05-04,115.13125610351562
2012-05-07,115.21527862548828
2012-05-08,114.7530746459961
2012-05-09,114.07239532470703
2012-05-10,114.3077163696289
2012-05-11,113.963134765625
2012-05-14,112.70259094238281
2012-05-15,112.05549621582031
2012-05-16,111.62689971923828
2012-05-17,109.9713363647461
2012-05-18,109.03012084960938
2012-05-21,110.90416717529297
2012-05-22,111.09744262695312
2012-05-23,111.15632629394531
2012-05-24,111.37480163574219
2012-05-25,111.01343536376953
2012-05-29,112.3580093383789
2012-05-30,110.72769165039062
2012-05-31,110.4839859008789
2012-06-01,107.70236206054688
2012-06-04,107.65193176269531
2012-06-05,108.46708679199219
2012-06-06,110.90416717529297
2012-06-07,110.97142791748047
2012-06-08,111.8537826538086
2012-06-11,110.43359375
2012-06-12,111.70254516601562
2012-06-13,110.98819732666016
2012-06-14,112.16474151611328
2012-06-15,113.3118896484375
2012-06-18,113.53147888183594
2012-06-19,114.629638671875
2012-06-20,114.44380187988281
2012-06-21,111.8758316040039
2012-06-22,112.7374496459961
2012-06-25,110.92974090576172
2012-06-26,111.48726654052734
2012-06-27,112.49250793457031
2012-06-28,112.17147827148438
2012-06-29,114.96754455566406
2012-07-02,115.31391906738281
2012-07-03,116.0741195678711
2012-07-05,115.55043029785156
2012-07-06,114.45228576660156
2012-07-09,114.30864715576172
2012-07-10,113.3118896484375
2012-07-11,113.32877349853516
2012-07-12,112.77969360351562
2012-07-13,114.6718521118164
2012-07-16,114.40155029296875
2012-07-17,115.18714141845703
2012-07-18,116.04036712646484
2012-07-19,116.3444595336914
2012-07-20,115.28011322021484
2012-07-23,114.11434173583984
2012-07-24,113.134521484375
2012-07-25,113.15982818603516
2012-07-26,115.02666473388672
2012-07-27,117.14695739746094
2012-07-30,117.14695739746094
2012-07-31,116.32754516601562
2012-08-01,116.22618103027344
2012-08-02,115.42366790771484
2012-08-03,117.71289825439453
2012-08-06,117.94096374511719
2012-08-07,118.53229522705078
2012-08-08,118.6759033203125
2012-08-09,118.77725219726562
2012-08-10,118.9715576171875
2012-08-13,118.91242218017578
2012-08-14,118.92930603027344
2012-08-15,119.06449127197266
2012-08-16,119.94300842285156
2012-08-17,120.103515625
2012-08-20,120.11195373535156
2012-08-21,119.74869537353516
2012-08-22,119.7994384765625
2012-08-23,118.81952667236328
2012-08-24,119.53752136230469
2012-08-27,119.56283569335938
2012-08-28,119.4446029663086
2012-08-29,119.53752136230469
2012-08-30,118.6759033203125
2012-08-31,119.2418212890625
2012-09-04,119.1320571899414
2012-09-05,119.03073120117188
2012-09-06,121.44660949707031
2012-09-07,121.91966247558594
2012-09-10,121.22698211669922
2012-09-11,121.56488800048828
2012-09-12,121.97035217285156
2012-09-13,123.82869720458984
2012-09-14,124.37786102294922
2012-09-17,123.95545196533203
2012-09-18,123.85408782958984
2012-09-19,123.92164611816406
2012-09-20,123.93014526367188
2012-09-21,123.87830352783203
2012-09-24,123.69149780273438
2012-09-25,122.3751449584961
2012-09-26,121.6872787475586
2012-09-27,122.83373260498047
2012-09-28,122.2647705078125
2012-10-01,122.58748626708984
2012-10-02,122.71485900878906
2012-10-03,123.2159194946289
2012-10-04,124.09910583496094
2012-10-05,124.10762786865234
2012-10-08,123.68302154541016
2012-10-09,122.46009826660156
2012-10-10,121.67877960205078
2012-10-11,121.74674987792969
2012-10-12,121.34761810302734
2012-10-15,122.35814666748047
2012-10-16,123.59803009033203
2012-10-17,124.15858459472656
2012-10-18,123.83588409423828
2012-10-19,121.77220153808594
2012-10-22,121.78919219970703
2012-10-23,120.09920501708984
2012-10-24,119.75948333740234
2012-10-25,120.10771179199219
2012-10-26,120.03974151611328
2012-10-31,120.03974151611328
2012-11-01,121.29664611816406
2012-11-02,120.21812438964844
2012-11-05,120.46437072753906
2012-11-06,121.40704345703125
2012-11-07,118.655517578125
2012-11-08,117.2287826538086
2012-11-09,117.3306884765625
2012-11-12,117.42411804199219
2012-11-13,117.0164566040039
2012-11-14,115.4368667602539
2012-11-15,115.24156188964844
2012-11-16,115.81055450439453
2012-11-19,118.15447235107422
2012-11-20,118.20539093017578
2012-11-21,118.42617797851562
2012-11-23,120.03974151611328
2012-11-26,119.78498077392578
2012-11-27,119.17355346679688
2012-11-28,120.13317108154297
2012-11-29,120.69364166259766
2012-11-30,120.71913146972656
2012-12-03,120.1246566772461
2012-12-04,119.95484924316406
2012-12-05,120.16715240478516
2012-12-06,120.57476043701172
2012-12-07,120.93995666503906
2012-12-10,120.99093627929688
2012-12-11,121.81466674804688
2012-12-12,121.87409973144531
2012-12-13,121.12676239013672
2012-12-14,120.67671203613281
2012-12-17,122.09493255615234
2012-12-18,123.45369720458984
2012-12-19,122.5364761352539
2012-12-20,123.24137115478516
2012-12-21,122.12268829345703
2012-12-24,121.74641418457031
2012-12-26,121.23328399658203
2012-12-27,121.0707778930664
2012-12-28,119.76216888427734
2012-12-31,121.79769897460938
2013-01-02,124.91940307617188
2013-01-03,124.63719177246094
2013-01-04,125.18450927734375
2013-01-07,124.84243774414062
2013-01-08,124.48326110839844
2013-01-09,124.7996597290039
2013-01-10,125.7917709350586
2013-01-11,125.78324127197266
2013-01-14,125.69768524169922
2013-01-15,125.78324127197266
2013-01-16,125.76612854003906
2013-01-17,126.57857513427734
2013-01-18,126.86085510253906
2013-01-22,127.54502868652344
2013-01-23,127.75029754638672
2013-01-24,127.78453826904297
2013-01-25,128.5029754638672
2013-01-28,128.3489990234375
2013-01-29,128.85357666015625
2013-01-30,128.3489990234375
2013-01-31,128.0325469970703
2013-02-01,129.3496856689453
2013-02-04,127.89567565917969
2013-02-05,129.18719482421875
2013-02-06,129.28126525878906
2013-02-07,129.11021423339844
2013-02-08,129.82859802246094
2013-02-11,129.8029327392578
2013-02-12,130.0167694091797
2013-02-13,130.1279296875
2013-02-14,130.24766540527344
2013-02-15,130.09375
2013-02-19,131.06875610351562
2013-02-20,129.4351806640625
2013-02-21,128.64834594726562
2013-02-22,129.90560913085938
2013-02-25,127.43389129638672
2013-02-26,128.3062286376953
2013-02-27,129.9226837158203
2013-02-28,129.6660614013672
2013-03-01,130.09375
2013-03-04,130.7864990234375
2013-03-05,131.9582061767578
2013-03-06,132.1378631591797
2013-03-07,132.37734985351562
2013-03-08,132.94175720214844
2013-03-11,133.44635009765625
2013-03-12,133.14700317382812
2013-03-13,133.33517456054688
2013-03-14,134.04502868652344
2013-03-15,133.86807250976562
2013-03-18,133.12924194335938
2013-03-19,132.81996154785156
2013-03-20,133.74781799316406
2013-03-21,132.60525512695312
2013-03-22,133.67047119140625
2013-03-25,133.11207580566406
2013-03-26,134.17735290527344
2013-03-27,134.17735290527344
2013-03-28,134.58970642089844
2013-04-01,134.0570831298828
2013-04-02,134.71859741210938
2013-04-03,133.3526153564453
2013-04-04,133.8938446044922
2013-04-05,133.29248046875
2013-04-08,134.1945343017578
2013-04-09,134.65841674804688
2013-04-10,136.30784606933594
2013-04-11,136.7545166015625
2013-04-12,136.41946411132812
2013-04-15,133.25811767578125
2013-04-16,135.22540283203125
2013-04-17,133.2495880126953
2013-04-18,132.41624450683594
2013-04-19,133.56736755371094
2013-04-22,134.16018676757812
2013-04-23,135.54322814941406
2013-04-24,135.62916564941406
2013-04-25,136.17897033691406
2013-04-26,135.9384002685547
2013-04-29,136.84901428222656
2013-04-30,137.17544555664062
2013-05-01,135.97279357910156
2013-05-02,137.23565673828125
2013-05-03,138.6272430419922
2013-05-06,138.97947692871094
2013-05-07,139.68394470214844
2013-05-08,140.31961059570312
2013-05-09,139.92449951171875
2013-05-10,140.3798065185547
2013-05-13,140.49142456054688
2013-05-14,141.94326782226562
2013-05-15,142.70782470703125
2013-05-16,142.03778076171875
2013-05-17,143.41226196289062
2013-05-20,143.4036865234375
2013-05-21,143.60987854003906
2013-05-22,142.54464721679688
2013-05-23,142.13226318359375
2013-05-24,142.0120391845703
2013-05-28,142.86248779296875
2013-05-29,141.9346923828125
2013-05-30,142.45872497558594
2013-05-31,140.4141387939453
2013-06-03,141.18731689453125
2013-06-04,140.5086212158203
2013-06-05,138.5413818359375
2013-06-06,139.79563903808594
2013-06-07,141.5738983154297
2013-06-10,141.5738983154297
2013-06-11,140.1134490966797
2013-06-12,138.9537353515625
2013-06-13,141.0670166015625
2013-06-14,140.18215942382812
2013-06-17,141.2646026611328
2013-06-18,142.38140869140625
2013-06-19,140.4141387939453
2013-06-20,136.93492126464844
2013-06-21,137.37451171875
2013-06-24,135.63865661621094
2013-06-25,136.9426727294922
2013-06-26,138.29861450195312
2013-06-27,139.1103515625
2013-06-28,138.54039001464844
2013-07-01,139.35223388671875
2013-07-02,139.22267150878906
2013-07-03,139.28305053710938
2013-07-05,140.78578186035156
2013-07-08,141.58892822265625
2013-07-09,142.60797119140625
2013-07-10,142.65980529785156
2013-07-11,144.60293579101562
2013-07-12,144.66336059570312
2013-07-15,145.2161407470703
2013-07-16,144.67201232910156
2013-07-17,145.04339599609375
2013-07-18,145.83787536621094
2013-07-19,146.09693908691406
2013-07-22,146.38197326660156
2013-07-23,146.07110595703125
2013-07-24,145.53564453125
2013-07-25,145.8896942138672
2013-07-26,146.04513549804688
2013-07-29,145.59608459472656
2013-07-30,145.59608459472656
2013-07-31,145.69976806640625
2013-08-01,147.38375854492188
2013-08-02,147.6342010498047
2013-08-05,147.41835021972656
2013-08-06,146.58059692382812
2013-08-07,146.10565185546875
2013-08-08,146.6410675048828
2013-08-09,146.21792602539062
2013-08-12,146.04513549804688
2013-08-13,146.4769744873047
2013-08-14,145.72560119628906
2013-08-15,143.68751525878906
2013-08-16,143.2125244140625
2013-08-19,142.29710388183594
2013-08-20,142.99664306640625
2013-08-21,142.11573791503906
2013-08-22,143.4111785888672
2013-08-23,143.89474487304688
2013-08-26,143.3593292236328
2013-08-27,141.0535430908203
2013-08-28,141.554443359375
2013-08-29,141.77894592285156
2013-08-30,141.32984924316406
2013-09-03,141.9689178466797
2013-09-04,143.1434326171875
2013-09-05,143.32479858398438
2013-09-06,143.39389038085938
2013-09-09,144.76705932617188
2013-09-10,145.83787536621094
2013-09-11,146.2956085205078
2013-09-12,145.90699768066406
2013-09-13,146.23513793945312
2013-09-16,147.08148193359375
2013-09-17,147.73782348632812
2013-09-18,149.44776916503906
2013-09-19,149.1973419189453
2013-09-20,148.15423583984375
2013-09-23,147.4686279296875
2013-09-24,147.12149047851562
2013-09-25,146.69625854492188
2013-09-26,147.2603759765625
2013-09-27,146.58346557617188
2013-09-30,145.80242919921875
2013-10-01,146.95663452148438
2013-10-02,146.8178253173828
2013-10-03,145.4639892578125
2013-10-04,146.56614685058594
2013-10-07,145.299072265625
2013-10-08,143.60687255859375
2013-10-09,143.7110137939453
2013-10-10,146.80908203125
2013-10-11,147.75497436523438
2013-10-14,148.34515380859375
2013-10-15,147.26904296875
2013-10-16,149.32583618164062
2013-10-17,150.3237762451172
2013-10-18,151.33914184570312
2013-10-21,151.34776306152344
2013-10-22,152.22433471679688
2013-10-23,151.49534606933594
2013-10-24,151.9986572265625
2013-10-25,152.69293212890625
2013-10-28,152.93592834472656
2013-10-29,153.7516632080078
2013-10-30,152.98797607421875
2013-10-31,152.55409240722656
2013-11-01,152.9185791015625
2013-11-04,153.4566192626953
2013-11-05,152.97064208984375
2013-11-06,153.7516632080078
2013-11-07,151.8077392578125
2013-11-08,153.8558349609375
2013-11-11,153.88185119628906
2013-11-12,153.56939697265625
2013-11-13,154.8017120361328
2013-11-14,155.57411193847656
2013-11-15,156.25099182128906
2013-11-18,155.70423889160156
2013-11-19,155.36578369140625
2013-11-20,154.8798370361328
2013-11-21,156.1294708251953
2013-11-22,156.91055297851562
2013-11-25,156.75433349609375
2013-11-26,156.79771423339844
2013-11-27,157.17955017089844
2013-11-29,157.07540893554688
2013-12-02,156.66754150390625
2013-12-03,155.9906768798828
2013-12-04,155.9732666015625
2013-12-05,155.28765869140625
2013-12-06,157.02334594726562
2013-12-09,157.4225311279297
2013-12-10,156.85845947265625
2013-12-11,155.0968017578125
2013-12-12,154.5847625732422
2013-12-13,154.56744384765625
2013-12-16,155.53065490722656
2013-12-17,155.0360107421875
2013-12-18,157.68287658691406
2013-12-19,157.50064086914062
2013-12-20,158.41683959960938
2013-12-23,159.26315307617188
2013-12-24,159.61219787597656
2013-12-26,160.42361450195312
2013-12-27,160.41488647460938
2013-12-30,160.38876342773438
2013-12-31,161.14784240722656
2014-01-02,159.6034698486328
2014-01-03,159.57730102539062
2014-01-06,159.1148223876953
2014-01-07,160.09210205078125
2014-01-08,160.12696838378906
2014-01-09,160.23165893554688
2014-01-10,160.66795349121094
2014-01-13,158.53025817871094
2014-01-14,160.2578582763672
2014-01-15,161.1216583251953
2014-01-16,160.91226196289062
2014-01-17,160.23165893554688
2014-01-21,160.70281982421875
2014-01-22,160.80755615234375
2014-01-23,159.49002075195312
2014-01-24,156.0871124267578
2014-01-27,155.31932067871094
2014-01-28,156.2441864013672
2014-01-29,154.7434844970703
2014-01-30,156.38380432128906
2014-01-31,155.4676513671875
2014-02-03,151.9687957763672
2014-02-04,153.0333251953125
2014-02-05,152.84132385253906
2014-02-06,154.85690307617188
2014-02-07,156.7764129638672
2014-02-10,157.06439208984375
2014-02-11,158.78329467773438
2014-02-12,158.86180114746094
2014-02-13,159.68199157714844
2014-02-14,160.56321716308594
2014-02-18,160.7551727294922
2014-02-19,159.6907196044922
2014-02-20,160.633056640625
2014-02-21,160.44979858398438
2014-02-24,161.33978271484375
2014-02-25,161.2786865234375
2014-02-26,161.28744506835938
2014-02-27,162.13380432128906
2014-02-28,162.5438690185547
2014-03-03,161.40086364746094
2014-03-04,163.66946411132812
2014-03-05,163.81777954101562
2014-03-06,164.19296264648438
2014-03-07,164.26275634765625
2014-03-10,164.175537109375
2014-03-11,163.3640594482422
2014-03-12,163.40771484375
2014-03-13,161.57537841796875
2014-03-14,161.1216583251953
2014-03-17,162.57879638671875
2014-03-18,163.73922729492188
2014-03-19,162.86672973632812
2014-03-20,163.81777954101562
2014-03-21,163.182373046875
2014-03-24,162.50758361816406
2014-03-25,163.27879333496094
2014-03-26,162.1044921875
2014-03-27,161.7626953125
2014-03-28,162.5601806640625
2014-03-31,163.89222717285156
2014-04-01,164.97900390625
2014-04-02,165.53111267089844
2014-04-03,165.3120574951172
2014-04-04,163.35763549804688
2014-04-07,161.5523223876953
2014-04-08,162.2183837890625
2014-04-09,163.9623565673828
2014-04-10,160.51820373535156
2014-04-11,159.07211303710938
2014-04-14,160.32537841796875
2014-04-15,161.4296417236328
2014-04-16,163.1210479736328
2014-04-17,163.34890747070312
2014-04-21,163.9185333251953
2014-04-22,164.6634521484375
2014-04-23,164.27784729003906
2014-04-24,164.6108856201172
2014-04-25,163.2613067626953
2014-04-28,163.7783660888672
2014-04-29,164.54078674316406
2014-04-30,165.0315704345703
2014-05-01,165.04905700683594
2014-05-02,164.81243896484375
2014-05-05,165.12794494628906
2014-05-06,163.69068908691406
2014-05-07,164.65472412109375
2014-05-08,164.47943115234375
2014-05-09,164.72483825683594
2014-05-12,166.32861328125
2014-05-13,166.4776153564453
2014-05-14,165.6888427734375
2014-05-15,164.2340545654297
2014-05-16,164.80368041992188
2014-05-19,165.4084014892578
2014-05-20,164.3655242919922
2014-05-21,165.7501983642578
2014-05-22,166.1533203125
2014-05-23,166.81936645507812
2014-05-27,167.8447723388672
2014-05-28,167.72207641601562
2014-05-29,168.58966064453125
2014-05-30,168.861328125
2014-06-02,169.0541229248047
2014-06-03,168.9665069580078
2014-06-04,169.3083038330078
2014-06-05,170.41253662109375
2014-06-06,171.2275390625
2014-06-09,171.4028778076172
2014-06-10,171.42042541503906
2014-06-11,170.82443237304688
2014-06-12,169.61505126953125
2014-06-13,170.1321258544922
2014-06-16,170.2722930908203
2014-06-17,170.74560546875
2014-06-18,171.9988250732422
2014-06-19,172.19163513183594
2014-06-20,172.54119873046875
2014-06-23,172.48837280273438
2014-06-24,171.44924926757812
2014-06-25,172.2241973876953
2014-06-26,172.10092163085938
2014-06-27,172.435546875
2014-06-30,172.3474578857422
2014-07-01,173.5010528564453
2014-07-02,173.67713928222656
2014-07-03,174.53131103515625
2014-07-07,173.92367553710938
2014-07-08,172.8053436279297
2014-07-09,173.5802764892578
2014-07-10,172.8934326171875
2014-07-11,173.1312255859375
2014-07-14,174.00296020507812
2014-07-15,173.67713928222656
2014-07-16,174.3199462890625
2014-07-17,172.338623046875
2014-07-18,174.09979248046875
2014-07-21,173.77403259277344
2014-07-22,174.53131103515625
2014-07-23,174.91873168945312
2014-07-24,174.92758178710938
2014-07-25,174.10865783691406
2014-07-28,174.17904663085938
2014-07-29,173.4305877685547
2014-07-30,173.4569854736328
2014-07-31,170.03152465820312
2014-08-01,169.51199340820312
2014-08-04,170.73597717285156
2014-08-05,169.08050537109375
2014-08-06,169.1333465576172
2014-08-07,168.217529296875
2014-08-08,170.16358947753906
2014-08-11,170.65673828125
2014-08-12,170.41900634765625
2014-08-13,171.57254028320312
2014-08-14,172.3826904296875
2014-08-15,172.3474578857422
2014-08-18,173.79164123535156
2014-08-19,174.6986083984375
2014-08-20,175.1653289794922
2014-08-21,175.6760711669922
2014-08-22,175.403076171875
2014-08-25,176.29244995117188
2014-08-26,176.40696716308594
2014-08-27,176.33653259277344
2014-08-28,176.23959350585938
2014-08-29,176.74159240722656
2014-09-02,176.6534881591797
2014-09-03,176.55662536621094
2014-09-04,176.30126953125
2014-09-05,177.09381103515625
2014-09-08,176.6359100341797
2014-09-09,175.51756286621094
2014-09-10,176.17799377441406
2014-09-11,176.3805389404297
2014-09-12,175.3502197265625
2014-09-15,175.2181396484375
2014-09-16,176.53900146484375
2014-09-17,176.77679443359375
2014-09-18,177.718994140625
2014-09-19,177.55886840820312
2014-09-22,176.18759155273438
2014-09-23,175.1790313720703
2014-09-24,176.55030822753906
2014-09-25,173.70159912109375
2014-09-26,175.0817413330078
2014-09-29,174.76324462890625
2014-09-30,174.30322265625
2014-10-01,171.9410400390625
2014-10-02,171.9676055908203
2014-10-03,173.8608856201172
2014-10-06,173.65731811523438
2014-10-07,170.97674560546875
2014-10-08,173.9669952392578
2014-10-09,170.5166778564453
2014-10-10,168.5703582763672
2014-10-13,165.80126953125
2014-10-14,166.0578155517578
2014-10-15,164.9342041015625
2014-10-16,164.79270935058594
2014-10-17,166.739013671875
2014-10-20,168.35800170898438
2014-10-21,171.69334411621094
2014-10-22,170.47247314453125
2014-10-23,172.4541778564453
2014-10-24,173.78123474121094
2014-10-27,173.54237365722656
2014-10-28,175.53294372558594
2014-10-29,175.26751708984375
2014-10-30,176.39111328125
2014-10-31,178.40821838378906
2014-11-03,178.50552368164062
2014-11-04,177.88626098632812
2014-11-05,179.00982666015625
2014-11-06,179.7263946533203
2014-11-07,179.8944549560547
2014-11-10,180.46067810058594
2014-11-11,180.63763427734375
2014-11-12,180.4430389404297
2014-11-13,180.64645385742188
2014-11-14,180.6907501220703
2014-11-17,180.80572509765625
2014-11-18,181.8496551513672
2014-11-19,181.55772399902344
2014-11-20,181.87620544433594
2014-11-21,182.84939575195312
2014-11-24,183.36251831054688
2014-11-25,183.22976684570312
2014-11-26,183.69866943359375
2014-11-28,183.3094482421875
2014-12-01,182.03543090820312
2014-12-02,183.21209716796875
2014-12-03,183.91986083984375
2014-12-04,183.7163848876953
2014-12-05,184.01718139648438
2014-12-08,182.78746032714844
2014-12-09,182.66358947753906
2014-12-10,179.7352752685547
2014-12-11,180.64645385742188
2014-12-12,177.7269744873047
2014-12-15,176.506103515625
2014-12-16,175.090576171875
2014-12-17,178.52320861816406
2014-12-18,182.9379119873047
2014-12-19,183.7162322998047
2014-12-22,184.56134033203125
2014-12-23,184.8104248046875
