,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ
2008-08-13,-689.4336066689775,-241.70953709908545,-831.8014812928725,-488.99424027978137,-995.9052787264251,-509.9316330007114,-499.30656099525436,-145.48490039921418,-1543.7677210789789,-141.49473076559252,-258.62004586620264,-254.74607089120983,-196.95349044840412
2008-08-14,944.1882725684678,339.89147700172157,1187.065706301728,736.218313932371,1381.272435388048,726.4605114254088,702.1602828699299,171.45076076847175,296.3651105837411,320.91763649930664,377.3837353223941,355.7421840631215,267.5947714552054
2008-08-15,511.12424645478274,192.98505460387972,660.1412466922424,423.4728114778267,813.1797957776782,398.8457965019267,392.0932040237427,100.04785805924327,466.0739963407759,157.97921131482798,202.46761647321705,203.9285615392892,153.81497827086628
2008-08-18,-1108.1495673944373,-461.11575909977444,-1566.5054418512852,-1107.7646750468987,-1993.8912438238476,-929.6114217882683,-918.1237317426798,-191.99937791135517,1134.5748366902972,-509.8593786108165,-472.72848525705155,-488.71328406191367,-357.4147445544769
2008-08-19,-1305.4493353296107,-475.69176478436236,-1667.1242529157091,-1053.9330035924484,-1929.0666758855907,-1018.8021173998069,-981.6134344948749,-224.9644909772018,408.8872034831609,-501.90650084672717,-532.5731540623531,-497.0453123108575,-370.4621417456028
2008-08-20,43.6811455885919,67.18721657748516,190.7055843114043,225.2778531842185,384.01859144562104,91.70686045340274,108.66155946880325,8.969226774414564,-686.772694575736,89.6527036911487,35.918620442624096,76.43767718886396,50.96963476680876
2008-08-21,-428.29892054346584,-102.26310234393952,-405.2898740026195,-146.26890792083427,-297.75725500124787,-273.7316818379461,-242.47289410586,-72.38339884705408,-577.6021224990125,-87.84542844716312,-155.67294560557903,-100.3220466591242,-81.09079554517942
2008-08-22,1342.5745001227137,511.0448806931321,1775.1104896897555,1169.0958656474086,2115.078217090522,1074.6209801367763,1042.473147778196,228.3910934723919,-924.5484990045207,561.8372274499686,557.9887610132652,536.1945603933076,396.2920743876167
2008-08-25,-1434.795787052478,-608.5077268930506,-2071.677268726682,-1494.9428119214424,-2632.691766603147,-1226.289588123741,-1208.5409986027512,-233.81341069728327,2535.998590903412,-738.1400639121465,-626.9322415938785,-644.275790584621,-466.6551481668111
2008-08-26,174.8571245601887,82.73858876492064,272.53833831625434,210.53998878406279,378.18680687464763,157.23254480099362,159.43541744496935,31.606435847365855,-247.53676022656467,90.42493174308262,77.37797854524757,88.88230453815574,64.2278428987262
2008-08-27,801.6569009744125,320.55124020651186,1104.3322273981635,760.463732384622,1352.9416737506956,661.8279316551577,646.0694446092011,132.39073669954374,-1022.2042719106605,375.4018775018293,341.77552477112846,337.5849780396086,246.83037224273454
2008-08-28,1563.6453487030522,583.8945935058625,2027.085598114112,1305.2207895436134,2409.2565711572743,1231.059671742023,1195.1616573598646,277.7580019665639,-195.651132423575,588.9623772607468,637.2354225483043,612.8026352877918,456.83768295362535
2008-08-29,-366.1354620395056,-221.88255330671495,-717.8682607182548,-647.4257068689334,-1065.3208751034563,-398.06810278104297,-409.86115829581615,-45.623882024570996,2487.097153999087,-348.0082498459186,-194.88289462612,-240.12390234286232,-164.1929696983717
2008-09-02,567.7698808721024,109.1519709205941,442.0890620838812,60.82751578850521,269.7317574550048,314.2341436671315,276.89774555940306,124.51519951386334,2890.4183341916746,-40.77294101623977,176.06965898378138,105.81732017635498,96.82886939755103
2008-09-03,720.2751378620982,188.5717537207651,708.5746775120091,284.62771598037466,629.861159299345,466.67504448796683,428.7513255868993,141.2292275007923,1908.411453516387,93.56601729408148,254.03154232216832,190.43199597565516,154.83452729084937
2008-09-04,-1888.938448700749,-839.919090052951,-2832.7783850894734,-2116.397155891627,-3702.7857209608605,-1660.4453296866373,-1649.1473618470013,-305.20135008294096,4073.2614341091453,-1042.0768160881012,-841.7232286884392,-893.008952929649,-642.3921268424646
2008-09-05,512.2080703244643,190.52680478469827,643.3432873631929,399.14484412868023,813.4619684416058,388.60530332594993,386.41198393451026,112.33729467081868,1242.3819864567538,104.58019982220665,193.18311206622153,202.5245912912509,155.80207760409667
2008-09-08,1756.4121713678906,698.4547156059032,2386.2822711657554,1620.1562783337845,2975.8149846865094,1428.6433566394157,1404.876565814937,316.33584065058454,-588.3185556863202,709.256449492455,728.577654884433,738.4046249382185,546.175995302307
2008-09-09,-1978.024903433053,-891.8361616091821,-2993.740720889088,-2254.9351319762736,-3961.8276090925006,-1748.878423793296,-1744.049702646733,-325.66949117289766,4079.351777672999,-1085.3124855689337,-881.6645379668684,-950.1891665049563,-683.7452625388476
2008-09-10,195.97951287920117,107.84536576162085,362.88697620684064,316.18046016221723,490.80774658243575,206.24473422708996,204.80894218705149,15.69501795711252,-1698.6899311065345,205.14416487560544,106.48446048093614,114.74661180674367,77.02653182891909
2008-09-11,484.75357123036406,277.60766169607706,890.0177068498743,772.7590447836925,1337.3661647428423,495.65959682032405,514.9321580135239,80.37804168443816,-1841.276168745973,354.3538264368608,237.69527156651873,301.60296445104103,211.6452692147315
2008-09-12,86.58471558018573,63.602469125595704,198.67511559587717,193.83592290331933,321.87620112788403,106.36410486278969,113.30398035542355,11.536937901038147,-707.9148271045826,96.34059983204632,49.7046138793185,69.8233692760213,47.33989603566781
2008-09-15,-3093.539066557401,-1363.0494963175452,-4579.680932490994,-3383.1284974546197,-6027.41872367159,-2685.569791355488,-2676.6520547448476,-529.9678963584174,4656.983450355151,-1564.3389751614525,-1352.2695771574838,-1451.6974945349675,-1052.2265087268743
2008-09-16,1869.4226104484778,700.9183954483643,2432.4929669140697,1573.0826827313206,2895.743997519896,1476.117947694677,1433.4069652055032,330.41216369689744,-376.92821610100935,715.2904021129021,764.0993242112305,735.7362986596926,547.764256316015
2008-09-17,-3349.2952795514534,-1424.0707655223864,-4828.227794815408,-3479.4179267322907,-6194.694324290673,-2853.88469051851,-2822.795604332806,-565.6023899816023,4771.85868386351,-1647.72358120826,-1450.6435957033495,-1510.610838450869,-1098.232939177993
2008-09-18,4493.733825371908,1650.0492482749692,5757.137509904507,3654.429411377983,6741.454484744633,3510.301887531497,3394.466364085829,791.5175139035694,-555.104389076639,1677.0842470571006,1825.708454908789,1727.729721017813,1289.9700673461882
2008-09-19,3139.747454858371,1323.8335246269708,4462.899634658181,3173.932807840437,5790.033408901352,2637.7603660503164,2622.474726708698,568.6343282063186,-1977.0108545089472,1370.601470671914,1328.230717505357,1407.910064271914,1033.304659777826
2008-09-22,-3033.88846291587,-1185.2796464665555,-4071.921160784626,-2727.9601438983123,-4999.337840542942,-2448.1897455031703,-2396.590361943862,-539.2303977262332,1137.9187438692863,-1221.9289794140252,-1255.7276312132765,-1249.9430010276683,-925.4204379690414
2008-09-23,-1061.3432150309054,-496.31041761228903,-1663.8059989204069,-1290.4469042735539,-2220.1215075304035,-966.2510992787924,-964.3693975419119,-163.06232011580926,3161.3620839342284,-657.3646063476084,-488.06702621902787,-529.0696048149695,-376.4269117547065
2008-09-24,-694.9922718981162,-192.61623405432775,-726.3597516004031,-334.1603416295586,-651.6928005660457,-473.0525008828007,-432.5839151505956,-119.9132062391252,-690.6821368172489,-173.47731142737058,-260.80163550178327,-194.11968451308715,-152.19073657288948
2008-09-25,771.3804309127853,391.4168796731903,1276.0403377081795,1032.4845761041468,1826.4591997831774,726.4339420308916,743.3120307970368,135.35432984881646,-1731.259119771857,456.1355706690984,354.12690968530404,422.3198413526634,301.70139938693853
2008-09-26,97.02985865392084,42.924717366802184,126.17610013772065,82.19044590760994,217.75884642984778,71.19741265967656,80.38576912335861,37.08172387518768,1092.7213648756647,-34.234848370396776,27.835735592049986,48.27169881504771,39.55685714447107
2008-09-29,-5076.115163630938,-2299.8384195283425,-7676.775798903618,-5779.726073556165,-10291.0193253948,-4474.552931346909,-4484.648942470695,-876.348035799367,8170.992228945315,-2636.509013275109,-2237.683493228087,-2456.4431959180447,-1775.7119840565629
2008-09-30,2382.629900195959,1155.5329306474866,3782.878851682542,2966.527516908646,5335.850568151796,2170.5502226699004,2213.060142319378,436.9230583017158,-3411.0335927846836,1249.8170377079928,1060.3856113711695,1244.6077344545051,898.0521549274958
2008-10-01,678.2719361935852,182.82633747212606,653.7005170005716,249.97572628851,668.0607421580999,425.15391950413505,405.67436692339777,164.38394463460622,3623.8257536315346,-32.03980606475053,218.71022475221747,189.32879326704037,159.5682267495572
2008-10-02,-2338.453866282676,-1058.5288652117254,-3579.8366696792073,-2721.863863606442,-4664.215875623015,-2094.0888837374805,-2074.342382739964,-351.3754290660808,6925.636284744543,-1426.891158048187,-1067.9542426388482,-1124.0235751506968,-800.8830869976483
2008-10-03,-1648.581135809394,-608.9540611790102,-2131.188124330228,-1367.2249837496695,-2480.8917975121035,-1298.947350800301,-1252.693329610081,-279.5185282415699,916.1328395135013,-665.1637255211473,-678.9038747420034,-636.6937101252538,-472.51742146839354
2008-10-06,-2605.180654791617,-1203.0641194028524,-4044.0757226404057,-3111.3268796587013,-5354.855943856157,-2354.7346706090016,-2344.7048763646235,-399.78010511481364,7563.4192620409585,-1592.1872461071243,-1192.6867744346919,-1280.9414331338073,-912.542390466509
2008-10-07,-4011.278520122985,-1675.3100494153364,-5686.274476134882,-4032.207112234962,-7256.479216748012,-3371.652130078244,-3332.4567097648937,-695.6068985819717,4161.492831170557,-1852.5730360652756,-1713.0468918713152,-1776.2876415635471,-1298.543288763351
2008-10-08,-2114.6859142831677,-797.1651861764849,-2762.8263394224855,-1795.2387368393997,-3302.5135155973057,-1674.53477996054,-1627.788530426959,-373.9823354381443,476.5856663202001,-814.8183582801183,-865.789006154675,-837.2774926209318,-622.8872404167757
2008-10-09,-5448.374328981669,-2288.9321784731596,-7798.089684755369,-5580.417260295589,-9879.204341051136,-4623.698243804152,-4554.5861410186035,-900.3207414176178,8551.296078432939,-2718.6418016138596,-2363.623745068886,-2422.7528290457494,-1759.7672207608623
2008-10-10,1686.0847785360195,290.1808378204915,1272.2265476052737,121.57901474578294,514.2068987969958,930.991456213128,782.4687802045225,313.16979694819923,5653.3335330978525,57.92848217135122,550.7029597465303,267.71961226785913,244.52085398399905
2008-10-13,5661.77410462943,2878.8174284482975,9504.251373803176,7768.464299817537,13253.137142637968,5429.204358576345,5490.68844179161,853.4104511061278,-21292.789668779635,3929.0867126191756,2701.6644515861644,3089.222110746168,2174.8236244930454
2008-10-14,-168.40509737949486,-140.68230973315582,-507.69007021457026,-544.9025770304997,-613.7150954815846,-282.50157628968407,-261.81854910464233,64.50927350453142,6904.2611069156055,-568.5967644030111,-165.23910038127244,-144.7610861914911,-77.39094098806783
2008-10-15,-5320.27599115314,-2479.2035958850847,-8316.83244202655,-6435.71231672167,-11075.733330036666,-4833.40160689411,-4821.193046889637,-817.8211857798234,15692.43307544954,-3280.1341578843794,-2443.0234149311027,-2642.054575869592,-1880.616877637211
2008-10-16,2770.9354682397247,1196.4972852884239,4102.788877632518,3028.847436918758,5146.645738347135,2426.0121624390495,2375.278177783344,399.9079133689842,-8347.27918898488,1669.207921527944,1255.673817567206,1262.6422025632833,900.8585851387744
2008-10-17,-938.7214119690151,-314.6304905972022,-1126.7218901958447,-656.3568712930476,-1216.0638890029363,-701.8562384879502,-665.319878291515,-160.86921174767303,-58.392269998087855,-322.44880665177317,-373.37032893999015,-325.4029307887502,-245.71489709739313
2008-10-20,2280.934247388901,1178.690427918481,3879.4489848793287,3200.756859149915,5455.947701113742,2209.0407975625735,2240.1362867570692,343.4978824160738,-8877.63273899485,1613.2181201081721,1095.688223602491,1266.4995066266165,890.1267284918805
2008-10-21,-1561.6330665446342,-745.3208620648237,-2492.979457986997,-1961.7622306258759,-3352.3749456798832,-1442.5271908984018,-1442.3441106838732,-234.3457486862063,5213.551688113572,-1013.1556289468975,-727.7431215407958,-795.2847540919532,-563.3118311261125
2008-10-22,-3018.995884349603,-1437.0585443337263,-4791.807359785513,-3754.2003189097027,-6484.333994493345,-2771.4175052624846,-2778.972063299027,-473.0798622331185,8806.70492085528,-1870.9628312088712,-1391.130383337287,-1535.5137801095336,-1092.4648368293915
2008-10-23,-1221.8376472925456,-256.2031508272229,-1067.825397883162,-292.6216351995891,-620.1359227558399,-744.7502770813134,-640.2729667292351,-199.64167911328173,-1759.128253306552,-224.01596944080345,-435.7454124818168,-244.02432180308116,-202.76407836006928
2008-10-24,-2735.265758520448,-1206.3299885769377,-4081.068372773592,-3034.9807190217903,-5292.091867913162,-2397.0701727897317,-2374.484358288455,-435.77743722742576,6125.465442777496,-1518.9435762585088,-1219.568777705128,-1280.8259287306466,-920.9068667222282
2008-10-27,-2268.736726137633,-991.6154351062472,-3374.6362301680524,-2502.240014536968,-4313.2362174289065,-1987.9141902234144,-1959.0586476622661,-346.106907276708,5878.74227400505,-1308.779074235801,-1019.1961719038699,-1050.0406997216085,-752.353863122664
2008-10-28,4917.886356343549,2472.5573559289187,8141.794327347623,6589.147095589779,11398.901374109617,4654.869771280334,4719.317211540251,786.1291231102717,-15358.508336145558,3186.6428116766356,2304.147085986969,2656.314625890886,1882.3301206263923
2008-10-29,245.11134158768337,-9.686525225479103,80.25922108243248,-130.96020966522124,-297.52231990965953,100.53686404921075,43.83259002995305,7.753901810552273,-700.503076486389,83.03329889718768,87.73735013775162,-26.09335092292982,-14.883676793754749
2008-10-30,2454.0013852430984,1007.8357654215242,3483.1741239653,2471.209262468935,4256.756867367875,2079.966967386787,2023.9983492671806,368.69777207315326,-5742.348029547471,1339.3629052463093,1082.3214854228656,1059.7732046080075,763.862466774117
2008-10-31,2390.025285754868,792.8581708881387,2848.314460432426,1642.3821189586297,3043.140932346226,1778.6390061279087,1682.0614290311757,407.95312580600853,171.67384755254187,815.0116614585827,948.7199750821247,818.7460596726371,618.9894230285823
2008-11-03,334.2069346838022,107.2724060000564,384.15985126758875,209.93564866506114,410.32460852895036,241.22685723142288,228.8958196032575,62.27251222144807,394.4844844821857,87.09413955857208,127.5806570701177,110.95474202739047,85.52346295962363
2008-11-04,1120.4162130448958,682.8705970350786,2168.4208367757,1942.7438507941497,3343.6713504522963,1194.0313337672321,1251.7401164979099,183.7368482475741,-4991.317901134142,890.6925564257762,566.2341311108704,744.7988584723141,519.194692810284
2008-11-05,-3316.111426439504,-1418.6063344386182,-4813.273167644557,-3490.8704112035634,-6171.561735347751,-2842.804552033641,-2809.773321280935,-548.6766264450602,5539.774465753749,-1690.9208337036716,-1447.5999459945697,-1504.2933533769788,-1090.2239011609165
2008-11-06,-2663.5135719554687,-1298.298489002247,-4301.720726548112,-3416.789341432993,-5919.803158660048,-2474.8829185693626,-2495.503681377774,-425.07363630395577,7754.375860844214,-1665.9875583756025,-1233.1793365192789,-1391.0795123390078,-988.8879664452028
2008-11-07,1000.0328133492856,585.8763732175178,1890.317404026194,1669.8230444323385,2810.9214489796987,1051.77785061984,1085.9510893800368,143.87080157521225,-5325.62384614882,840.9068073617052,510.98393263638746,634.8032708208281,439.52503126564244
2008-11-10,-1854.3154704075725,-659.7834458238451,-2319.7197715862403,-1429.2259383733103,-2650.96835766332,-1424.496349162774,-1369.4196687610738,-326.4835069599364,-75.9476946807848,-660.1700063505115,-745.5901992633912,-688.382092170992,-516.5689223940852
2008-11-11,-1530.3336750920316,-707.4668317216785,-2375.1015393077773,-1827.0895772174783,-3154.1234490054217,-1382.2466395754873,-1377.9260252907354,-237.6868167388475,4281.412893203507,-924.8209611906838,-698.8537660049229,-753.6913369665024,-537.5073952380924
2008-11-12,-3487.6834862685187,-1477.4960820665394,-5034.261351850806,-3631.6051763452397,-6384.850072295283,-2981.065153702936,-2935.8565914339083,-565.091650802031,6337.635309655486,-1805.0283491941696,-1525.6533185524036,-1563.7662174281184,-1132.0840193929398
2008-11-13,4129.322705677258,1818.270418707416,6164.122198995181,4585.745661869668,7954.87492280152,3623.404088919529,3582.6849719526595,645.6174089076193,-9948.456613742199,2338.73848454047,1848.8345009155253,1928.7438631009336,1384.266688227788
2008-11-14,-3720.3745052589143,-1518.8372766176117,-5239.068769173529,-3688.57601209186,-6424.055044284492,-3130.0687973218605,-3051.265891171315,-578.8702531152018,7362.948308231566,-1935.262509397261,-1623.208290606009,-1598.565739580105,-1157.5456806443644
2008-11-17,-1078.212105065694,-510.620021978172,-1672.4984447316513,-1287.2651257882865,-2348.851454346584,-963.2438599974284,-981.8005262902809,-205.38433589737235,896.2521691249455,-515.3965788603722,-469.7846658580813,-549.8760369294836,-399.6619030711067
2008-11-18,8.413833152333112,138.3664693311257,378.6033440526823,524.4053718025789,837.3065972889715,167.32915796418743,208.92080462551104,-8.21637834411631,-2596.2517762269163,250.5291436040609,60.83505929853142,159.35879743032714,99.95178819560978
2008-11-19,-5056.228173396101,-2094.3590302087255,-7147.2233724909875,-5053.002671235328,-8999.416633846971,-4249.189190725717,-4180.293521070949,-847.3575987160116,6775.116991506344,-2428.805178937536,-2173.9005803540826,-2215.1547635253155,-1614.6481805460503
2008-11-20,-4599.877915135214,-2044.737348512795,-6872.7571829165145,-5118.730932720452,-9050.038272633561,-4025.108770157483,-4009.9463903466944,-770.5192772300718,8253.474951740127,-2425.1796562907352,-2029.9683035501832,-2177.3090237251768,-1572.456482206538
2008-11-21,2073.5015400264156,1166.298464496856,3802.2120230262226,3296.7731560886305,5510.251590527732,2133.944552518799,2182.166640509834,285.1446294534662,-11121.78136765316,1722.8666363051684,1050.823253093353,1258.2102822997704,871.1480703988283
2008-11-24,5186.920332708838,2146.015217828927,7294.93901070008,5132.621736635374,9263.624242990089,4333.717476682599,4278.172852223324,904.0054309658416,-4805.309638729431,2345.859452032721,2204.2983957385095,2273.840290708932,1665.4526919987748
2008-11-25,1379.6056381185192,480.6401961534588,1685.8856972386293,1007.5290799874546,1928.634390763341,1038.6902077070347,1000.9247699365793,257.4989990359775,1093.9774968722124,415.823412657346,540.4507172560499,502.0598939757899,381.29850747635703
2008-11-26,3053.859819769459,1246.0314513787514,4295.56666769672,3020.959709776723,5273.514384341307,2566.2595790009645,2502.9322283973643,478.6387942765783,-5822.618510637635,1573.2845035673504,1329.6574730113136,1311.7930050547711,950.7375162648184
2008-11-28,1140.6985130161538,447.37460472527675,1527.2541005232133,1020.7334816159496,1903.1946285910092,916.316614284364,901.87166986931,212.23445608717293,122.44259939840425,423.31112194389453,465.9864946684744,473.1461660608791,352.2093982399923
2008-12-01,-7160.373852253364,-2958.3327368795044,-10111.729815280123,-7141.61295334098,-12681.519638850888,-6016.465451851799,-5910.8630406302445,-1188.158229726647,10199.52205010991,-3476.195383594258,-3084.199340038703,-3126.692611505926,-2277.2235052061314
2008-12-02,3563.3539861106055,1404.3930432847703,4841.926629042922,3286.6451850912804,5906.396580905636,2909.2402745445656,2838.753630186031,602.728327377404,-3375.4649560404932,1579.0243436499534,1501.3547327168035,1478.542414395638,1086.4267374301926
2008-12-03,2009.2098347067513,827.8035042513936,2822.5659711646485,1983.4346550202256,3557.5183838245803,1679.1934534400318,1653.3210803608615,343.2906465582786,-2227.566296180845,931.4754907067212,857.4890418466422,875.8965646589825,640.3820939458623
2008-12-04,-1100.3469024076192,-575.3323754944408,-1903.4862861810416,-1588.6029498925034,-2651.802449144696,-1083.7848781853456,-1093.6561522709965,-149.55609245741886,5362.294450053104,-854.5229860738774,-542.6383671585246,-616.7837995106674,-429.33044902511267
2008-12-05,2802.4642896442588,1142.5968752545755,3908.3937091115017,2726.1920553174878,4882.291154433897,2330.932721780598,2288.9406769947936,474.93270062205585,-3164.714461918415,1296.6495990308492,1194.3302114797746,1207.2335293720275,883.0429923435294
2008-12-08,2061.0788626021276,953.0183204601059,3195.9181299769834,2456.7877683760694,4254.4675920728,1859.3300066760016,1855.3677981152125,324.01663371744246,-5532.708032216537,1229.942883386666,938.51037793059,1015.7886587132118,725.2889359350424
2008-12-09,-1836.7648468330278,-717.1420897680849,-2480.9599911185865,-1673.0976681846976,-2997.8057618832804,-1494.168303914046,-1453.886585245661,-307.12777368165644,1855.2044487105782,-818.0490737924385,-773.9070362012941,-753.8192823510209,-553.8622695100219
2008-12-10,606.7238287905113,259.7199884598707,903.0454741132996,669.4115845021681,1096.358422301184,536.5236826275758,519.01543480209,75.33323143420854,-2536.202733259322,411.9666873879002,282.8507410554836,272.3163922995376,191.72673199602582
2008-12-11,-2931.82306034972,-1101.4213038440064,-3838.676342929245,-2499.889786154423,-4527.033790475029,-2330.7876404850444,-2255.0815924113317,-497.608789620944,1871.855887365753,-1209.1737239252118,-1213.8770154969511,-1153.8265906914191,-854.2102837509258
2008-12-12,1827.5887162370846,615.8049544029625,2218.4105393092077,1312.1758585717957,2362.769811174499,1382.0860602905996,1303.5819957734618,294.74625416710114,-1053.941490952947,708.1236495914353,741.3294709403841,635.0190639956064,475.0053663760104
2008-12-15,-1881.2253621341392,-678.6004161499188,-2390.5534387976254,-1501.828409872493,-2727.2159814851557,-1465.0402924471118,-1405.7005622045394,-316.81643144245095,934.0689387292632,-742.7831316407396,-770.1686215458191,-707.3332816209869,-526.4131800681412
2008-12-16,3820.9595757887732,1583.805502025975,5398.907480850738,3815.6119504708668,6815.63861095136,3208.547798146364,3159.5709314581604,646.2286727185431,-4779.280030384455,1813.099077027882,1639.005041305816,1676.001558588066,1222.8544699598003
2008-12-17,-11.40877277867156,-94.88525706732457,-243.23271821042607,-331.6200969352253,-597.7639611112207,-103.40939667672531,-140.58931130409565,-16.041247588816862,495.47548408853754,-86.2479279380794,-28.433517849884463,-111.60693151453897,-75.11696678327147
2008-12-18,-858.5301414542549,-436.6963052698586,-1433.1977811839472,-1167.0446088343374,-2023.6582749942156,-817.230848434418,-831.0323435765611,-139.02403507260678,2647.7303541897727,-556.7657248095959,-402.84877560262635,-469.8209924650546,-332.9234826879883
2008-12-19,225.21438450297248,54.88914864132178,222.93341504620383,90.48017802244799,152.9106888656307,150.27208350491014,130.61858652419568,30.237963126905836,-187.5274735972188,79.86184648524147,87.87407146968481,53.079610998130605,41.01276362727474
2008-12-22,-1299.160146351097,-530.1933864268798,-1813.733915037743,-1266.4424188831795,-2265.664464905614,-1081.5451074370296,-1061.9737521297939,-219.5604775329953,1511.5456184235259,-604.3650173516352,-554.2905438541694,-560.1653676084381,-409.548077364023
2008-12-23,-889.7273780584621,-351.0524476980762,-1208.4047876890572,-819.8982179919736,-1479.6662493093281,-725.6631302771543,-709.0419543247706,-152.3301788025908,737.2298204756846,-387.36664582274875,-373.70275582967844,-369.85838603895166,-272.1360812438223
2008-12-24,442.87122558341093,183.99125133894515,620.564086207394,435.1656198043619,802.3028208336845,367.70669042263927,365.4874971686924,82.10790621640348,-122.92607254721071,181.35818496399065,184.96884510987041,195.6397230760375,144.3106681344041
2008-12-26,615.878453760586,232.50308889650634,816.8895475179572,539.6624758256178,946.408518113174,496.45467839360083,476.99765250679724,95.96270726440628,-929.8731714291074,290.74193448561357,261.5497101947333,242.63296527089136,177.5912119511295
2008-12-29,-817.5469666754914,-266.59233688575483,-975.4013968766858,-562.8374738221356,-991.7643936349015,-612.9984147830775,-571.3727518648798,-124.30381158756717,797.6459445641967,-333.9564300894399,-333.71188001613274,-272.80375048305643,-203.51474400401867
2008-12-30,2057.581183606172,826.4610954351473,2844.242085175127,1965.6474260336358,3495.658827180813,1702.8772192524432,1663.738632728531,339.88364513667324,-2673.8111064390555,968.9018461454729,878.5495131743756,870.796561136447,636.3175091683512
2008-12-31,1841.5671523934793,673.3993113122082,2373.4054946188376,1516.6402749676158,2712.1320732513373,1451.244308552484,1391.511688608702,299.79222231984005,-1677.138777859032,783.3641653800795,764.7341412607159,701.7269059924721,518.8362355926853
2009-01-02,1135.3054444016918,636.427189939063,2062.5611391252687,1778.464479591896,3024.5479812448916,1155.9428822781208,1188.714238076365,171.57655558978098,-5120.029469080178,876.8989758541626,563.4944233610538,688.317231452239,480.22908313174327
2009-01-05,-291.7963464985888,-109.14016046893123,-364.0449904293014,-224.07845611112873,-473.38014231398904,-219.07648930085074,-220.15892018922565,-68.62077882994159,-979.424832946909,-41.612309630661684,-106.96759773702976,-116.64666626844577,-90.6563668291852
2009-01-06,1196.036789765978,413.05604581813526,1471.3435283958813,886.5116146022604,1619.5747953585349,910.6769860737678,866.4985615463775,201.06598956277554,-342.90637340226994,445.4733636844225,483.051969599687,428.28308972314863,320.90097629881257
2009-01-07,-2125.3918779350456,-911.4595094237028,-3087.168051779442,-2240.6396348183252,-3975.1193076602235,-1821.831961502803,-1803.3838511334309,-355.92148795706896,3325.339840978802,-1069.795952583704,-925.5941125621782,-967.2712795408507,-701.7543362227485
2009-01-08,688.3106256677507,236.3507163704017,845.5849051125616,508.45231572334944,919.8526776846533,524.3435934654981,497.1679942656368,112.91569498029467,-346.830498146935,265.69943266456147,279.48686021878916,244.5451242123675,182.78673658421926
2009-01-09,-2334.9596734689153,-878.6417032689849,-3070.759802214824,-2009.695201566408,-3599.4053535019357,-1865.1114987753447,-1800.2127968502512,-385.21466075940435,2185.1804190059856,-1010.5332614931722,-975.2329517453925,-919.2383970297409,-677.9035036749663
2009-01-12,-2028.5098305910233,-820.1647715439617,-2800.9321356738747,-1934.1280399762454,-3506.4485132240516,-1672.1042955241726,-1644.5013614763536,-354.96036420273555,1509.7123373980012,-882.2811355081009,-853.9166060938202,-867.2173219413631,-637.5708765866294
2009-01-13,437.35153974227654,146.60602518168787,524.1229823528295,304.678017921171,568.0257295083791,326.3758978722676,309.8165255954485,75.94151411488838,87.12867599135095,146.20570685897601,173.25068476457216,151.75118240618744,114.80487111978657
2009-01-14,-2678.7685811603983,-1092.7012827323572,-3747.718842952535,-2622.136097767051,-4654.067155555316,-2236.347129717532,-2190.927885264356,-442.0888219360448,3753.8745292305034,-1288.7708397318536,-1150.3184073205105,-1153.0983084299023,-840.7346201196394
2009-01-15,140.4467720037643,44.00885156044745,204.03901940167125,146.502459847729,95.72197100892511,133.7003148741656,104.29623613497714,-25.70212018645419,-2965.600904690875,246.82441068007006,90.33987797533386,38.94582998864419,18.85311082171006
2009-01-16,216.70908570763652,133.4515871504476,443.7296607220083,409.22674349925285,623.344778190661,247.7765278251446,248.55566293300552,11.941632555448804,-2417.463956289164,270.76326945823115,126.92031167319139,142.7255688833125,94.03112930336569
2009-01-20,-4749.360696752532,-1902.1374675250552,-6518.338081124492,-4472.448435646896,-8084.150532405576,-3900.585347218178,-3825.2321188191127,-821.2222981849367,3863.453920562669,-2078.08583370029,-1999.5674476492236,-2008.12660165079,-1476.1833823146467
2009-01-21,3125.415558510662,1327.3144298923698,4485.756541691692,3219.63817039021,5794.935080130467,2649.8337880035438,2628.462675600607,545.5719758583633,-3351.0732140013597,1462.5694584606144,1340.3697102447527,1410.02018421533,1029.2413960365357
2009-01-22,-2008.139949494235,-729.1458279598412,-2557.818167158268,-1611.8289732577377,-2950.9912305408648,-1564.3966989605112,-1506.1827614168512,-345.79929190735646,606.0781243920551,-769.1320359377637,-818.4588185159255,-761.5378333190546,-567.85926779536
2009-01-23,466.36265769917753,182.16614419677663,614.9072513879128,404.2299684933899,785.1459459523151,368.22160881249414,366.0180298160025,95.36865356372064,582.7394269067689,136.81044711704644,184.08392574914083,193.64912292838775,146.14873200921377
2009-01-26,433.9898901260844,179.34005890231094,628.5467104109055,454.34017540552924,744.8213755559943,376.2009365550106,361.63385945296994,54.230545316734684,-1697.7346369291322,283.38430437734127,199.67451464171322,187.34367240264737,132.46379017343867
2009-01-27,612.5372438388831,282.48922069155856,941.908745919964,719.2458796318535,1268.9479843063639,547.3576072782884,549.0378681995062,103.06013999477369,-1222.8403226274195,336.7612238186174,273.8002133719628,301.8626961656641,217.12427221750434
2009-01-28,2829.314141227069,1148.834021563003,3917.8320783512204,2713.4578614470674,4923.795249725904,2336.4457094702816,2300.575152442174,497.1709189222545,-2051.9589620293905,1229.5918526757996,1191.3559190312103,1215.516851680397,893.5564204580627
