,Mkt-RF,SMB,HML,RF
1972-07-07,0.013300000000000001,-0.0023,-0.0060999999999999995,0.00078
1972-07-14,-0.019799999999999998,-0.0083,0.0105,0.00078
1972-07-21,-0.0040999999999999995,-0.0103,0.0106,0.00078
1972-07-28,0.0034999999999999996,-0.0060999999999999995,-0.0059,0.00078
1972-08-04,0.027999999999999997,-0.0151,-0.0152,0.0007099999999999999
1972-08-11,0.013300000000000001,-0.005699999999999999,-0.0016,0.0007099999999999999
1972-08-18,-0.0011,-0.0059,0.027999999999999997,0.0007099999999999999
1972-08-25,-0.0109,-0.0077,0.0285,0.0007099999999999999
1972-09-01,0.0060999999999999995,-0.0074,0.0029,0.0008500000000000001
1972-09-08,-0.0138,-0.0043,0.01,0.0008500000000000001
1972-09-15,-0.013999999999999999,-0.008100000000000001,0.0040999999999999995,0.0008500000000000001
1972-09-22,-0.0046,-0.0079,0.0044,0.0008500000000000001
1972-09-29,0.0172,-0.0077,-0.0126,0.0008500000000000001
1972-10-06,-0.01,-0.013600000000000001,0.0146,0.00099
1972-10-13,-0.0165,0.0004,0.0059,0.00099
1972-10-20,0.01,-0.0111,-0.001,0.00099
1972-10-27,0.0126,0.0002,-0.0039000000000000003,0.00099
1972-11-03,0.0327,-0.012,-0.0022,0.0009300000000000002
1972-11-10,-0.0031,-0.0021,0.0217,0.0009300000000000002
1972-11-17,0.0141,-0.0104,0.0083,0.0009300000000000002
1972-11-24,0.013300000000000001,-0.0036,0.0175,0.0009300000000000002
1972-12-01,0.0037,0.0166,-0.004,0.00094
1972-12-08,0.0103,0.0029,-0.0147,0.00094
1972-12-15,-0.0069,-0.013500000000000002,-0.0011,0.00094
1972-12-22,-0.0196,-0.0028000000000000004,0.0008,0.00094
1972-12-29,0.0166,-0.008,-0.0059,0.00094
1973-01-05,0.0127,0.0118,0.0017000000000000001,0.00109
1973-01-12,-0.0069,-0.0154,0.0134,0.00109
1973-01-19,-0.009000000000000001,-0.012,-0.0017000000000000001,0.00109
1973-01-26,-0.0245,-0.011699999999999999,0.0046,0.00109
1973-02-02,-0.021099999999999997,-0.0104,0.009899999999999999,0.0010400000000000001
1973-02-09,0.0013,-0.0068000000000000005,-0.0129,0.0010400000000000001
1973-02-16,-0.0018,-0.0087,0.0054,0.0010400000000000001
1973-02-23,-0.018799999999999997,-0.0141,0.0169,0.0010400000000000001
1973-03-02,-0.0126,-0.0182,0.011200000000000002,0.00114
1973-03-09,0.014199999999999999,0.0043,-0.008100000000000001,0.00114
1973-03-16,-0.0059,-0.0128,0.0106,0.00114
1973-03-23,-0.0447,-0.0102,0.0264,0.00114
1973-03-30,0.0227,-0.001,-0.0059,0.00114
1973-04-06,-0.0258,-0.0087,0.0137,0.0013
1973-04-13,0.0226,-0.0149,0.0101,0.0013
1973-04-19,-0.0031,-0.0096,0.0127,0.0013
1973-04-27,-0.048,-0.0059,0.0212,0.0013
1973-05-04,0.0321,-0.0169,-0.009300000000000001,0.00127
1973-05-11,-0.0222,0.0078000000000000005,-0.0004,0.00127
1973-05-18,-0.0462,-0.026099999999999998,0.0166,0.00127
1973-05-25,0.0339,-0.0321,-0.015300000000000001,0.00127
1973-06-01,-0.037000000000000005,-0.0019,0.0169,0.00128
1973-06-08,0.0232,-0.0183,-0.0073,0.00128
1973-06-15,-0.0171,0.0116,0.0072,0.00128
1973-06-22,-0.0158,-0.0102,0.0055000000000000005,0.00128
1973-06-29,0.0037,-0.0116,0.0022,0.00128
1973-07-06,-0.0274,0.009000000000000001,0.0203,0.00159
1973-07-13,0.0322,0.0222,-0.0203,0.00159
1973-07-20,0.0365,0.032,-0.0362,0.00159
1973-07-27,0.0206,0.0111,-0.0195,0.00159
1973-08-03,-0.027000000000000003,-0.0002,0.0044,0.0017399999999999998
1973-08-10,-0.0171,-0.0027,0.0007000000000000001,0.0017399999999999998
1973-08-17,-0.0229,-0.0052,0.0137,0.0017399999999999998
1973-08-24,-0.009000000000000001,-0.008100000000000001,0.0017000000000000001,0.0017399999999999998
1973-08-31,0.0255,-0.0040999999999999995,-0.0048,0.0017399999999999998
1973-09-07,0.0084,0.0037,0.0098,0.0017000000000000001
1973-09-14,-0.0053,0.0051,-0.0076,0.0017000000000000001
1973-09-21,0.031200000000000002,0.0088,0.0029,0.0017000000000000001
1973-09-28,0.0125,0.0105,0.0167,0.0017000000000000001
1973-10-05,0.0127,0.021,0.0139,0.0016300000000000002
1973-10-12,0.011699999999999999,0.0009,-0.0126,0.0016300000000000002
1973-10-19,-0.0131,-0.005699999999999999,0.0028000000000000004,0.0016300000000000002
1973-10-26,0.004,-0.0161,0.004699999999999999,0.0016300000000000002
1973-11-02,-0.0377,-0.0049,0.0075,0.0013900000000000002
1973-11-09,-0.021,-0.016200000000000003,0.0148,0.0013900000000000002
1973-11-16,-0.021400000000000002,-0.0325,0.0046,0.0013900000000000002
1973-11-23,-0.043899999999999995,-0.0203,0.0183,0.0013900000000000002
1973-11-30,-0.0369,-0.015700000000000002,0.0103,0.0013900000000000002
1973-12-07,0.0014000000000000002,-0.0222,0.0043,0.00159
1973-12-14,-0.034300000000000004,-0.0121,0.0203,0.00159
1973-12-21,-0.0009,-0.0111,0.0178,0.00159
1973-12-28,0.0391,-0.011699999999999999,-0.0044,0.00159
1974-01-04,0.0217,0.0499,0.0393,0.00156
1974-01-11,-0.049,0.0278,0.0241,0.00156
1974-01-18,0.0213,0.0051,-0.0060999999999999995,0.00156
1974-01-25,0.0083,0.0087,-0.0067,0.00156
1974-02-01,-0.013300000000000001,0.0121,0.0098,0.00145
1974-02-08,-0.0288,0.0023,0.0175,0.00145
1974-02-15,-0.0048,-0.0034000000000000002,0.0103,0.00145
1974-02-22,0.0317,-0.0123,0.0009,0.00145
1974-03-01,0.004699999999999999,0.0144,-0.0029,0.0013900000000000002
1974-03-08,0.021400000000000002,0.0075,-0.016200000000000003,0.0013900000000000002
1974-03-15,0.0148,0.0043,-0.011200000000000002,0.0013900000000000002
1974-03-22,-0.022000000000000002,0.0044,0.0046,0.0013900000000000002
1974-03-29,-0.035699999999999996,0.003,0.0172,0.0013900000000000002
1974-04-05,-0.0147,0.0027,0.0048,0.00188
1974-04-11,-0.0108,-0.0028000000000000004,0.008,0.00188
1974-04-19,0.013500000000000002,-0.004699999999999999,-0.001,0.00188
1974-04-26,-0.0433,-0.003,0.0043,0.00188
1974-05-03,0.011699999999999999,-0.0031,-0.0087,0.00188
1974-05-10,-0.005600000000000001,-0.0078000000000000005,-0.005,0.00188
1974-05-17,-0.0366,0.0021,0.0013,0.00188
1974-05-24,-0.0002,-0.0208,-0.0175,0.00188
1974-05-31,-0.0152,-0.0009,0.0031,0.00188
1974-06-07,0.0583,-0.0088,-0.0058,0.0015
1974-06-14,-0.0151,0.0077,-0.0077,0.0015
1974-06-21,-0.0452,0.0069,0.0089,0.0015
1974-06-28,-0.023700000000000002,-0.009300000000000001,0.011000000000000001,0.0015
1974-07-05,-0.030699999999999998,-0.0058,0.0127,0.0017600000000000003
1974-07-12,-0.0101,-0.0139,0.0053,0.0017600000000000003
1974-07-19,0.0087,0.0105,0.010700000000000001,0.0017600000000000003
1974-07-26,-0.013000000000000001,0.01,0.0181,0.0017600000000000003
1974-08-02,-0.047,0.0070999999999999995,0.013000000000000001,0.0014800000000000002
1974-08-09,0.03,0.0049,0.0015,0.0014800000000000002
1974-08-16,-0.0632,0.014199999999999999,0.0216,0.0014800000000000002
1974-08-23,-0.0547,-0.0031,0.023700000000000002,0.0014800000000000002
1974-08-30,0.0026,-0.0216,-0.0269,0.0014800000000000002
1974-09-06,-0.013600000000000001,-0.013000000000000001,0.0115,0.00201
1974-09-13,-0.0848,0.0025,0.0174,0.00201
1974-09-20,0.0723,-0.0265,-0.0087,0.00201
1974-09-27,-0.0662,0.032799999999999996,0.0304,0.00201
1974-10-04,-0.040999999999999995,0.0095,0.0123,0.00126
1974-10-11,0.1346,-0.0322,-0.0383,0.00126
1974-10-18,0.0161,0.008199999999999999,-0.026099999999999998,0.00126
1974-10-25,-0.024399999999999998,0.0105,-0.0105,0.00126
1974-11-01,0.0496,-0.0279,-0.0252,0.00134
1974-11-08,0.02,-0.005,-0.0097,0.00134
1974-11-15,-0.038,0.009399999999999999,0.0203,0.00134
1974-11-22,-0.040999999999999995,-0.0063,0.0025,0.00134
1974-11-29,0.0149,-0.0098,-0.0169,0.00134
1974-12-06,-0.0729,-0.0018,0.012199999999999999,0.0017399999999999998
1974-12-13,0.0245,-0.037200000000000004,-0.008,0.0017399999999999998
1974-12-20,-0.0068000000000000005,-0.009399999999999999,0.0,0.0017399999999999998
1974-12-27,0.0022,-0.003,-0.0004,0.0017399999999999998
1975-01-03,0.0545,0.0092,0.024,0.00145
1975-01-10,0.0334,0.0282,0.0338,0.00145
1975-01-17,-0.015700000000000002,0.0359,0.0077,0.00145
1975-01-24,0.0242,-0.0014000000000000002,0.012,0.00145
1975-01-31,0.0526,0.0235,-0.009300000000000001,0.00145
1975-02-07,0.0239,0.010700000000000001,-0.018600000000000002,0.00109
1975-02-14,0.033,-0.0079,-0.0269,0.00109
1975-02-21,0.011399999999999999,-0.005600000000000001,-0.0021,0.00109
1975-02-28,-0.0134,0.004,0.0027,0.00109
1975-03-07,0.0331,0.0009,0.0132,0.00103
1975-03-14,0.009300000000000001,0.0292,0.0076,0.00103
1975-03-21,-0.013300000000000001,0.0079,0.0044,0.00103
1975-03-27,0.0032,-0.0053,-0.002,0.00103
1975-04-04,-0.032,0.0166,-0.0005,0.00109
1975-04-11,0.0352,-0.0152,-0.0051,0.00109
1975-04-18,0.024399999999999998,0.002,-0.0016,0.00109
1975-04-25,0.0042,0.0054,0.006,0.00109
1975-05-02,0.026000000000000002,-0.0179,-0.017,0.00109
1975-05-09,0.0204,0.013000000000000001,-0.009300000000000001,0.00109
1975-05-16,-0.0011,0.0078000000000000005,-0.003,0.00109
1975-05-23,0.002,0.0116,-0.015300000000000001,0.00109
1975-05-30,0.0083,0.011200000000000002,-0.0016,0.00109
1975-06-06,0.0155,0.006500000000000001,-0.0038,0.0010199999999999999
1975-06-13,-0.0199,-0.0022,0.0101,0.0010199999999999999
1975-06-20,0.023700000000000002,-0.01,0.0037,0.0010199999999999999
1975-06-27,0.0236,0.0067,-0.0003,0.0010199999999999999
1975-07-03,-0.0042,0.0155,0.0026,0.00121
1975-07-11,0.0054,0.0068000000000000005,0.020499999999999997,0.00121
1975-07-18,-0.0125,0.0212,0.0116,0.00121
1975-07-25,-0.0444,-0.0032,-0.0095,0.00121
1975-08-01,-0.017,-0.006500000000000001,-0.0023,0.0012
1975-08-08,-0.025099999999999997,-0.0138,-0.009300000000000001,0.0012
1975-08-15,0.0004,-0.008199999999999999,-0.0023,0.0012
1975-08-22,-0.0256,-0.0058,-0.0014000000000000002,0.0012
1975-08-29,0.0325,-0.004,0.0021,0.0012
1975-09-05,-0.0161,0.0039000000000000003,0.0038,0.00131
1975-09-12,-0.03,0.0034999999999999996,0.0068000000000000005,0.00131
1975-09-19,0.027200000000000002,-0.0179,-0.0046,0.00131
1975-09-26,0.0028000000000000004,0.0024,-0.0083,0.00131
1975-10-03,-0.0062,-0.0104,-0.002,0.0013900000000000002
1975-10-10,0.024300000000000002,-0.0101,-0.0083,0.0013900000000000002
1975-10-17,0.0077,-0.0048,0.0016,0.0013900000000000002
1975-10-24,0.0102,-0.006500000000000001,0.0125,0.0013900000000000002
1975-10-31,-0.0116,-0.0019,0.0042,0.0013900000000000002
1975-11-07,0.005600000000000001,-0.0005,0.0039000000000000003,0.0010199999999999999
1975-11-14,0.0191,-0.0027,0.0008,0.0010199999999999999
1975-11-21,-0.0158,0.0001,0.0105,0.0010199999999999999
1975-11-28,0.0177,-0.0087,0.0042,0.0010199999999999999
1975-12-05,-0.0508,0.006,-0.0007000000000000001,0.00121
1975-12-12,0.0078000000000000005,-0.0149,-0.0011,0.00121
1975-12-19,0.011200000000000002,-0.0012,0.0027,0.00121
1975-12-26,0.015700000000000002,-0.0083,0.0104,0.00121
1976-01-02,0.0085,0.0095,0.019299999999999998,0.00117
1976-01-09,0.046799999999999994,0.005699999999999999,0.0155,0.00117
1976-01-16,0.021400000000000002,0.0075,0.018799999999999997,0.00117
1976-01-23,0.0218,0.0197,0.0232,0.00117
1976-01-30,0.0181,0.011200000000000002,0.0062,0.00117
1976-02-06,-0.0074,0.0197,0.0049,0.00084
1976-02-13,0.0070999999999999995,0.024,0.021099999999999997,0.00084
1976-02-20,0.0252,0.018000000000000002,0.023399999999999997,0.00084
1976-02-27,-0.021099999999999997,0.0055000000000000005,0.0052,0.00084
1976-03-05,-0.0052,0.0066,0.0115,0.001
1976-03-12,0.015700000000000002,-0.006999999999999999,-0.0016,0.001
1976-03-19,-0.0051,-0.0008,-0.0043,0.001
1976-03-26,0.0194,-0.009000000000000001,-0.004699999999999999,0.001
1976-04-02,-0.0060999999999999995,0.0039000000000000003,-0.0064,0.00105
1976-04-09,-0.021400000000000002,-0.0017000000000000001,-0.0088,0.00105
1976-04-15,0.0015,-0.0092,0.0038,0.00105
1976-04-23,0.0163,0.0053,0.0091,0.00105
1976-04-30,-0.0072,-0.0004,0.0005,0.00105
1976-05-07,0.0032,-0.0033,-0.0078000000000000005,0.0009300000000000002
1976-05-14,-0.0036,0.0014000000000000002,0.0106,0.0009300000000000002
1976-05-21,-0.0012,-0.0042,-0.0006,0.0009300000000000002
1976-05-28,-0.011899999999999999,-0.006500000000000001,-0.0149,0.0009300000000000002
1976-06-04,-0.0095,-0.0022,-0.0002,0.00109
1976-06-11,0.015,-0.010700000000000001,-0.0055000000000000005,0.00109
1976-06-18,0.0276,-0.0027,0.0069,0.00109
1976-06-25,0.0007000000000000001,0.0034000000000000002,0.0016,0.00109
1976-07-02,0.0038,0.0026,0.0028000000000000004,0.00116
1976-07-09,0.0078000000000000005,0.0048,0.0040999999999999995,0.00116
1976-07-16,-0.0029,0.0075,0.0003,0.00116
1976-07-23,-0.0066,-0.0032,0.0025,0.00116
1976-07-30,-0.0074,-0.0101,0.0097,0.00116
1976-08-06,0.0048,-0.0055000000000000005,0.0066,0.00105
1976-08-13,0.0039000000000000003,-0.0059,-0.0003,0.00105
1976-08-20,-0.0181,-0.0014000000000000002,0.0013,0.00105
1976-08-27,-0.0085,-0.0029,0.0,0.00105
1976-09-03,0.0259,-0.005600000000000001,-0.0048,0.00109
1976-09-10,0.0026,0.0016,-0.0012,0.00109
1976-09-17,0.0134,-0.0051,-0.0028000000000000004,0.00109
1976-09-24,0.0048,0.003,0.0072,0.00109
1976-10-01,-0.0233,0.0044,0.0008,0.0010199999999999999
1976-10-08,-0.015700000000000002,0.0006,-0.0015,0.0010199999999999999
1976-10-15,-0.0168,0.0026,-0.0014000000000000002,0.0010199999999999999
1976-10-22,-0.0085,0.004699999999999999,0.0063,0.0010199999999999999
1976-10-29,0.0262,-0.0085,-0.0072,0.0010199999999999999
1976-11-05,-0.013999999999999999,0.0121,0.014499999999999999,0.00099
1976-11-12,-0.0155,0.0034000000000000002,-0.0022,0.00099
1976-11-19,0.0281,-0.0031,0.0011,0.00099
1976-11-26,0.0143,0.0045000000000000005,-0.002,0.00099
1976-12-03,-0.002,0.0085,0.0096,0.0010099999999999998
1976-12-10,0.0212,0.0102,0.005,0.0010099999999999998
1976-12-17,-0.002,0.004699999999999999,0.0172,0.0010099999999999998
1976-12-23,0.0037,0.0016,-0.0068000000000000005,0.0010099999999999998
1976-12-31,0.025099999999999997,0.0098,-0.0004,0.0010099999999999998
1977-01-07,-0.0177,0.027000000000000003,0.0134,0.0009
1977-01-14,-0.0069,0.010700000000000001,0.005699999999999999,0.0009
1977-01-21,-0.0038,0.011000000000000001,0.0126,0.0009
1977-01-28,-0.0124,0.0045000000000000005,0.0128,0.0009
1977-02-04,0.0016,0.005,-0.0013,0.0008800000000000001
1977-02-11,-0.0147,0.010700000000000001,-0.0033,0.0008800000000000001
1977-02-18,0.0029,-0.004699999999999999,0.0088,0.0008800000000000001
1977-02-25,-0.0113,0.0,-0.0008,0.0008800000000000001
1977-03-04,0.016200000000000003,-0.0066,-0.0017000000000000001,0.00094
1977-03-11,-0.0039000000000000003,0.0064,0.0002,0.00094
1977-03-18,0.009399999999999999,-0.0026,0.0042,0.00094
1977-03-25,-0.024900000000000002,0.0127,0.0019,0.00094
1977-04-01,-0.0011,-0.0076,0.0060999999999999995,0.00094
1977-04-07,-0.0095,-0.0005,0.0015,0.00094
1977-04-15,0.0262,-0.0060999999999999995,0.0095,0.00094
1977-04-22,-0.0223,0.013500000000000002,0.0134,0.00094
1977-04-29,0.0,-0.0052,0.009000000000000001,0.00094
1977-05-06,0.014199999999999999,0.0015,0.0011,0.0009300000000000002
1977-05-13,-0.0018,0.0063,0.0037,0.0009300000000000002
1977-05-20,0.0044,0.0042,0.0009,0.0009300000000000002
1977-05-27,-0.0288,0.004,0.0028000000000000004,0.0009300000000000002
1977-06-03,0.012,-0.0072,-0.0037,0.001
1977-06-10,0.008100000000000001,0.005600000000000001,-0.0005,0.001
1977-06-17,0.0155,0.0006,-0.0073,0.001
1977-06-24,0.013300000000000001,0.0053,0.0026,0.001
1977-07-01,-0.008199999999999999,0.0151,0.0052,0.0010400000000000001
1977-07-08,-0.0016,0.009399999999999999,0.0002,0.0010400000000000001
1977-07-15,0.004,0.0029,-0.004,0.0010400000000000001
1977-07-22,0.011899999999999999,0.0011,-0.0032,0.0010400000000000001
1977-07-29,-0.028399999999999998,0.0022,-0.0017000000000000001,0.0010400000000000001
1977-08-05,0.0,0.0026,-0.0070999999999999995,0.0011
1977-08-12,-0.0068000000000000005,0.008100000000000001,-0.0085,0.0011
1977-08-19,-0.0043,0.0064,-0.0146,0.0011
1977-08-26,-0.0128,0.0036,0.004,0.0011
1977-09-02,0.013500000000000002,-0.0015,-0.0019,0.0010800000000000002
1977-09-09,-0.0108,0.0074,0.0031,0.0010800000000000002
1977-09-16,0.0006,0.0028000000000000004,-0.0058,0.0010800000000000002
1977-09-23,-0.0141,0.0037,0.0036,0.0010800000000000002
1977-09-30,0.013600000000000001,-0.0021,-0.0046,0.0010800000000000002
1977-10-07,-0.0034999999999999996,0.0068000000000000005,0.0054,0.0012300000000000002
1977-10-14,-0.0271,0.0014000000000000002,0.0055000000000000005,0.0012300000000000002
1977-10-21,-0.012199999999999999,0.0054,0.0049,0.0012300000000000002
1977-10-28,0.0003,-0.0037,-0.0004,0.0012300000000000002
1977-11-04,-0.0069,0.0078000000000000005,0.005,0.00125
1977-11-11,0.04769999999999999,-0.0034999999999999996,-0.0087,0.00125
1977-11-18,-0.0016,0.019799999999999998,0.0037,0.00125
1977-11-25,0.0166,0.0048,-0.0024,0.00125
1977-12-02,-0.0172,0.015700000000000002,0.01,0.00121
1977-12-09,-0.011399999999999999,0.0039000000000000003,0.0029,0.00121
1977-12-16,-0.002,0.0069,-0.0025,0.00121
1977-12-23,0.0105,-0.0075,-0.0055000000000000005,0.00121
1977-12-30,0.0046,0.0023,-0.0012,0.00121
1978-01-06,-0.0365,0.0032,0.0184,0.00122
1978-01-13,-0.0218,0.0022,0.0105,0.00122
1978-01-20,0.003,0.0084,0.0016,0.00122
1978-01-27,-0.0127,0.0091,0.0096,0.00122
1978-02-03,0.015,0.010700000000000001,-0.009300000000000001,0.00115
1978-02-10,0.0079,0.0074,0.0003,0.00115
1978-02-17,-0.0218,0.0132,0.0058,0.00115
1978-02-24,0.0068000000000000005,0.0018,-0.0018,0.00115
1978-03-03,-0.0105,0.0046,0.009000000000000001,0.00132
1978-03-10,0.0165,0.0028000000000000004,-0.0043,0.00132
1978-03-17,0.0148,0.0059,-0.0005,0.00132
1978-03-23,-0.0074,0.0111,0.0051,0.00132
1978-03-31,-0.0008,0.0141,0.0078000000000000005,0.00132
1978-04-07,0.011899999999999999,0.0068000000000000005,-0.0054,0.00134
1978-04-14,0.029300000000000003,0.0001,-0.0086,0.00134
1978-04-21,0.013300000000000001,-0.0009,-0.0072,0.00134
1978-04-28,0.022000000000000002,-0.0025,-0.0118,0.00134
1978-05-05,0.0046,0.018000000000000002,0.0002,0.00127
1978-05-12,0.016200000000000003,0.011000000000000001,-0.013000000000000001,0.00127
1978-05-19,0.0034999999999999996,0.0121,0.0021,0.00127
1978-05-26,-0.0134,0.0037,0.0034999999999999996,0.00127
1978-06-02,0.014499999999999999,-0.0012,-0.0033,0.00134
1978-06-09,0.0195,0.0104,-0.0027,0.00134
1978-06-16,-0.0208,0.0163,0.0023,0.00134
1978-06-23,-0.0187,-0.0059,0.0085,0.00134
1978-06-30,-0.005699999999999999,-0.0037,-0.0002,0.00134
1978-07-07,-0.0067,-0.0014000000000000002,-0.0015,0.0013900000000000002
1978-07-14,0.0256,-0.0059,-0.005699999999999999,0.0013900000000000002
1978-07-21,0.0022,0.0108,0.0033,0.0013900000000000002
1978-07-28,0.0217,0.0004,-0.0034000000000000002,0.0013900000000000002
1978-08-04,0.038599999999999995,-0.0144,-0.0070999999999999995,0.0013800000000000002
1978-08-11,0.0054,0.0216,-0.0019,0.0013800000000000002
1978-08-18,0.009899999999999999,0.015600000000000001,-0.0017000000000000001,0.0013800000000000002
1978-08-25,0.004,0.0138,-0.0003,0.0013800000000000002
1978-09-01,-0.009899999999999999,0.0086,0.0032,0.00154
1978-09-08,0.0274,-0.0017000000000000001,-0.0045000000000000005,0.00154
1978-09-15,-0.0227,0.013300000000000001,0.0097,0.00154
1978-09-22,-0.0275,-0.015700000000000002,0.0096,0.00154
1978-09-29,0.0048,0.0018,0.003,0.00154
1978-10-06,0.0083,-0.0021,0.0021,0.0017000000000000001
1978-10-13,0.0085,0.0011,-0.0028000000000000004,0.0017000000000000001
1978-10-20,-0.07429999999999999,-0.041100000000000005,0.0092,0.0017000000000000001
1978-10-27,-0.047,-0.04,0.0075,0.0017000000000000001
1978-11-03,0.018500000000000003,-0.006500000000000001,-0.016,0.0017499999999999998
1978-11-10,-0.013500000000000002,0.0027,0.0033,0.0017499999999999998
1978-11-17,-0.004699999999999999,-0.0106,-0.0038,0.0017499999999999998
1978-11-24,0.0181,0.0129,-0.0066,0.0017499999999999998
1978-12-01,0.0048,0.0031,-0.004699999999999999,0.0019500000000000001
1978-12-08,0.006,0.0097,0.0012,0.0019500000000000001
1978-12-15,-0.0146,0.0021,0.0019,0.0019500000000000001
1978-12-22,0.005699999999999999,-0.0076,-0.011899999999999999,0.0019500000000000001
1978-12-29,-0.0044,0.0059,-0.0059,0.0019500000000000001
1979-01-05,0.0329,0.0127,0.0039000000000000003,0.00192
1979-01-12,0.0083,0.0104,-0.0029,0.00192
1979-01-19,-0.0021,0.0079,0.0102,0.00192
1979-01-26,0.0187,-0.0045000000000000005,0.0043,0.00192
1979-02-02,-0.02,0.0104,0.0064,0.00183
1979-02-09,-0.0152,-0.0016,0.006500000000000001,0.00183
1979-02-16,0.0083,0.006,-0.0012,0.00183
1979-02-23,-0.0087,0.0045000000000000005,0.0033,0.00183
1979-03-02,-0.01,-0.0044,0.0036,0.00203
1979-03-09,0.0256,-0.0002,0.0072,0.00203
1979-03-16,0.0121,0.0066,-0.0044,0.00203
1979-03-23,0.0083,0.0078000000000000005,-0.0046,0.00203
1979-03-30,0.0007000000000000001,0.0126,-0.0040999999999999995,0.00203
1979-04-06,0.0144,0.0001,0.0006,0.00198
1979-04-12,-0.0103,0.0084,0.009300000000000001,0.00198
1979-04-20,-0.0083,0.0076,-0.0006,0.00198
1979-04-27,0.0042,0.0063,0.0012,0.00198
1979-05-04,-0.01,0.0042,0.0005,0.00203
1979-05-11,-0.023,-0.0118,0.0063,0.00203
1979-05-18,0.0134,-0.0016,0.0037,0.00203
1979-05-25,0.0077,0.0106,-0.0014000000000000002,0.00203
1979-06-01,-0.0105,0.0005,0.0029,0.0020199999999999997
1979-06-08,0.024,0.0009,0.0025,0.0020199999999999997
1979-06-15,0.006500000000000001,0.006,0.0064,0.0020199999999999997
1979-06-22,0.0042,0.0052,0.0037,0.0020199999999999997
1979-06-29,0.0016,-0.0026,0.0025,0.0020199999999999997
1979-07-06,0.0059,-0.0013,0.0059,0.00191
1979-07-13,-0.0124,0.008199999999999999,0.01,0.00191
1979-07-20,-0.0063,-0.0001,0.0029,0.00191
1979-07-27,0.013000000000000001,0.0052,-0.0018,0.00191
1979-08-03,0.0102,0.0069,-0.0034999999999999996,0.00191
1979-08-10,0.022099999999999998,-0.0014000000000000002,-0.0127,0.00191
1979-08-17,0.0173,0.0018,0.0006,0.00191
1979-08-24,0.0034000000000000002,0.0052,0.0037,0.00191
1979-08-31,0.0070999999999999995,0.0073,-0.0038,0.00191
1979-09-07,-0.0167,-0.0049,0.0063,0.00207
1979-09-14,0.0106,0.0063,-0.009399999999999999,0.00207
1979-09-21,0.0097,-0.0111,-0.005,0.00207
1979-09-28,-0.011399999999999999,0.0075,-0.0009,0.00207
1979-10-05,0.0171,0.0038,-0.005,0.00217
1979-10-12,-0.0681,-0.0248,-0.0038,0.00217
1979-10-19,-0.030600000000000002,-0.0038,0.0034000000000000002,0.00217
1979-10-26,-0.0132,-0.0108,-0.0079,0.00217
1979-11-02,0.0223,0.0021,-0.01,0.0024600000000000004
1979-11-09,-0.008,0.0019,-0.002,0.0024600000000000004
1979-11-16,0.0227,-0.0004,-0.0084,0.0024600000000000004
1979-11-23,0.0070999999999999995,0.0034000000000000002,-0.011000000000000001,0.0024600000000000004
1979-11-30,0.0189,0.0199,-0.0055000000000000005,0.0024600000000000004
1979-12-07,0.0137,0.0111,-0.0088,0.0023699999999999997
1979-12-14,0.0126,0.0077,-0.012,0.0023699999999999997
1979-12-21,-0.011000000000000001,0.013500000000000002,0.0024,0.0023699999999999997
1979-12-28,0.0018,0.0052,0.0001,0.0023699999999999997
1980-01-04,-0.0147,0.0014000000000000002,0.009300000000000001,0.00199
1980-01-11,0.035,0.011000000000000001,-0.0021,0.00199
1980-01-18,0.0085,0.011399999999999999,0.0084,0.00199
1980-01-25,0.0196,-0.0039000000000000003,-0.0024,0.00199
1980-02-01,0.0118,-0.0043,0.0033,0.00221
1980-02-08,0.0229,-0.0116,0.0132,0.00221
1980-02-15,-0.022099999999999998,0.005699999999999999,-0.0066,0.00221
1980-02-22,-0.0077,-0.0098,0.0009,0.00221
1980-02-29,-0.011699999999999999,-0.0005,-0.0018,0.00221
1980-03-07,-0.0662,-0.0129,0.0007000000000000001,0.003
1980-03-14,-0.0163,-0.0067,-0.002,0.003
1980-03-21,-0.0338,-0.0088,0.0024,0.003
1980-03-28,-0.0323,-0.046799999999999994,-0.010700000000000001,0.003
1980-04-03,0.0215,0.0183,-0.0045000000000000005,0.00312
1980-04-11,0.0139,-0.004,0.013000000000000001,0.00312
1980-04-18,-0.0329,0.0053,0.012,0.00312
1980-04-25,0.0415,-0.0124,-0.0144,0.00312
1980-05-02,0.0053,0.0074,0.006,0.0020199999999999997
1980-05-09,-0.0014000000000000002,0.0184,0.0116,0.0020199999999999997
1980-05-16,0.0241,0.0068000000000000005,-0.0113,0.0020199999999999997
1980-05-23,0.028999999999999998,-0.0064,-0.0034000000000000002,0.0020199999999999997
1980-05-30,0.0043,-0.0034000000000000002,0.0019,0.0020199999999999997
1980-06-06,0.0184,0.0025,-0.009399999999999999,0.0015199999999999999
1980-06-13,0.0231,-0.0034000000000000002,-0.0042,0.0015199999999999999
1980-06-20,-0.0134,0.008199999999999999,0.0078000000000000005,0.0015199999999999999
1980-06-27,0.017,0.0024,-0.0048,0.0015199999999999999
1980-07-03,0.0109,0.004,-0.0106,0.00132
1980-07-11,0.0053,0.013300000000000001,-0.0055000000000000005,0.00132
1980-07-18,0.0323,0.0091,-0.0203,0.00132
1980-07-25,-0.0096,0.009899999999999999,-0.0028000000000000004,0.00132
1980-08-01,0.0069,0.0178,-0.0166,0.00159
